#######################################################################
# ADMX 2018 limits on the axion-photon coupling                       #
# Digitised data from Fig. 4 (arXiv:1804.05750) for Maxwellian distr. #
# Columns: Axion mass/ 10^-6 eV Axion-photon coupling/10^-24 eV^-1    #
#######################################################################
2.667419257452 3.361111111111e-01
2.667934073246 4.525039123631e-01
2.668602919083 4.045774647887e-01
2.668766230422 3.475221700574e-01
2.669614975448 4.342462180490e-01
2.670286388452 4.159885237350e-01
2.670795872437 4.707616066771e-01
2.671963143692 3.498043818466e-01
2.672979347020 4.273995826813e-01
2.673481919401 4.022952529995e-01
2.674158664214 4.456572769953e-01
2.674490816176 3.954486176317e-01
2.674998325417 4.273995826813e-01
2.675675267704 4.730438184664e-01
2.675837986620 4.091418883672e-01
2.676344903438 4.342462180490e-01
2.677018686135 4.433750652061e-01
2.677181602525 3.817553468962e-01
2.678694454002 3.657798643714e-01
2.679025026169 2.973135106938e-01
2.680539259967 2.973135106938e-01
2.681882085974 2.607981220657e-01
2.682560213108 3.201356285863e-01
2.683227479149 2.539514866980e-01
2.683734988390 2.859024517475e-01
2.684405414022 2.562336984872e-01
2.685083541155 3.155712050078e-01
2.685245272700 2.402582159624e-01
2.685921622564 2.790558163798e-01
2.686088488442 2.630803338550e-01
2.687601339919 2.471048513302e-01
2.688267223639 1.649452269171e-01
2.688959568931 3.886019822640e-01
2.689637301116 4.433750652061e-01
2.689969453078 3.931664058425e-01
2.690645407993 4.273995826813e-01
2.691315833625 3.977308294210e-01
2.692160431689 4.365284298383e-01
2.692661226800 3.908841940532e-01
2.693602291114 5.723200312989e-01
2.694017678541 5.118414188837e-01
2.695357542433 4.410928534168e-01
2.695857942595 3.908841940532e-01
2.696191476878 3.566510172144e-01
2.697028768388 3.110067814293e-01
2.697782528222 2.722091810120e-01
2.698376136307 3.269822639541e-01
2.699059595250 4.479394887846e-01
2.701069094875 3.383933229004e-01
2.701908163655 3.132889932186e-01
2.703253359356 3.041601460616e-01
2.704431491703 3.087245696401e-01
2.705105669348 3.224178403756e-01
2.705950761098 3.669209702660e-01
2.709312664239 3.315466875326e-01
2.710318993847 2.950312989045e-01
2.710744946156 3.566510172144e-01
2.711161320955 3.075834637454e-01
2.711829080682 2.471048513302e-01
2.712340341937 3.224178403756e-01
2.712922891455 2.493870631195e-01
2.713610102412 4.137063119457e-01
2.714026773423 3.680620761607e-01
2.716880278689 2.904668753260e-01
2.717400623766 4.707616066771e-01
2.718239692547 4.456572769953e-01
2.720089237897 4.319640062598e-01
2.721601891900 4.137063119457e-01
2.722014810897 3.247000521648e-01
2.722940175996 3.247000521648e-01
2.724636184990 4.810315597287e-01
2.725128291227 3.349700052165e-01
2.727161981468 5.049947835159e-01
2.727489591519 4.022952529995e-01
2.728169693396 4.844548774126e-01
2.728500265564 4.159885237350e-01
2.729170098772 3.794731351069e-01
2.729499288618 2.950312989045e-01
2.730165172338 2.128716744914e-01
2.730686307314 4.022952529995e-01
2.731182165564 2.995957224830e-01
2.732033280284 4.137063119457e-01
2.732692054925 2.493870631195e-01
2.735220319833 3.018779342723e-01
2.735807904948 2.870435576421e-01
2.737578164322 3.292644757433e-01
2.738417825526 3.110067814293e-01
2.739094767813 3.566510172144e-01
2.739764403547 3.178534167971e-01
2.741447083019 3.201356285863e-01
2.742123037934 3.543688054251e-01
2.742802744863 4.319640062598e-01
2.743302750076 3.771909233177e-01
2.744982072483 3.406755346896e-01
2.745643414292 2.060250391236e-01
2.746154280598 2.767736045905e-01
2.746664159532 3.361111111111e-01
2.747349395744 4.776082420449e-01
2.747849795906 4.273995826813e-01
2.748176813534 3.178534167971e-01
2.748770915305 3.783320292123e-01
2.750532683279 3.224178403756e-01
2.751711408049 3.338288993219e-01
2.752214276642 3.121478873239e-01
2.752741533324 5.723200312989e-01
2.753236897889 4.639149713093e-01
2.753907718469 4.388106416275e-01
2.755084073546 4.228351591028e-01
2.755916033248 3.155712050078e-01
2.756768629025 4.467983828899e-01
2.757608191491 4.273995826813e-01
2.757951402021 5.049947835159e-01
2.758285331253 4.753260302556e-01
2.758949042755 3.680620761607e-01
2.759377660968 4.604916536255e-01
2.760304112176 4.730438184664e-01
2.760801155273 3.840375586854e-01
2.761471778379 3.566510172144e-01
2.762230178861 3.714853938445e-01
2.763743721499 3.634976525822e-01
2.763985825129 2.448226395409e-01
2.764494519216 2.904668753260e-01
2.765504600838 2.973135106938e-01
2.766175223944 2.699269692227e-01
2.766514484985 3.018779342723e-01
2.767013305352 2.334115805947e-01
2.767530885788 3.817553468962e-01
2.768032964483 3.509454877413e-01
2.768805385649 5.278169014085e-01
2.769045317060 3.840375586854e-01
2.769551049031 3.954486176317e-01
2.770299378319 2.938901930099e-01
2.770725429365 3.566510172144e-01
2.771064492932 3.863197704747e-01
2.771911263214 4.502217005738e-01
2.772408898734 3.680620761607e-01
2.772922924631 4.753260302556e-01
2.773587228556 3.749087115284e-01
2.774262591048 4.022952529995e-01
2.774603925570 4.582094418362e-01
2.775026817025 4.844548774126e-01
2.775529290669 4.582094418362e-01
2.776625569872 4.890193009911e-01
2.777127154880 4.525039123631e-01
2.777636836340 5.095592070944e-01
2.777967013558 4.365284298383e-01
2.778975219173 4.216940532081e-01
2.779650285453 4.456572769953e-01
2.779984214685 4.159885237350e-01
2.780491723926 4.479394887846e-01
2.780993901358 4.182707355243e-01
2.781332175027 4.388106416275e-01
2.782005957724 4.479394887846e-01
2.782513466965 4.798904538341e-01
2.783183793859 4.490805946792e-01
2.784026515916 4.661971830986e-01
2.784535604953 5.164058424622e-01
2.785207610380 5.049947835159e-01
2.785691027742 2.585159102765e-01
2.786544709629 4.022952529995e-01
2.787047676958 3.817553468962e-01
2.787303900009 4.262584767866e-01
2.788053019194 3.338288993219e-01
2.788734305919 4.296817944705e-01
2.789232928811 3.589332290037e-01
2.790247947293 4.228351591028e-01
2.790748446192 3.737676056338e-01
2.791594031628 4.239762649974e-01
2.792094234316 3.714853938445e-01
2.792435766313 4.296817944705e-01
2.792941695759 4.433750652061e-01
2.793441700972 3.886019822640e-01
2.794113113976 3.703442879499e-01
2.794620820691 4.045774647887e-01
2.794963241323 4.730438184664e-01
2.795470158141 4.981481481481e-01
2.796050041754 3.943075117371e-01
2.796390290167 4.376695357329e-01
2.797151257817 4.821726656234e-01
2.797818721333 4.182707355243e-01
2.798159759644 4.707616066771e-01
2.798574258436 4.000130412102e-01
2.798921418454 5.232524778299e-01
2.799334929874 4.410928534168e-01
2.799833750241 3.726264997392e-01
2.800091158138 4.308229003652e-01
2.800686642230 5.072769953052e-01
2.801104893037 4.798904538341e-01
2.801705412726 6.145409494001e-01
2.802200678554 5.049947835159e-01
2.802879990534 5.780255607720e-01
2.803378415952 5.049947835159e-01
2.803550811114 5.529212310902e-01
2.803890072156 5.848721961398e-01
