-4.083179e+00 -4.116602e+00 -4.134111e+00 -4.171414e+00 -4.322957e+00 -4.513263e+00 -4.571716e+00 -4.541331e+00 -4.404904e+00 -4.391482e+00 -4.435959e+00 -4.456994e+00 -4.492234e+00 -4.558171e+00 -4.613234e+00 -4.577784e+00 -4.643708e+00
-3.922739e+00 -3.947322e+00 -3.973661e+00 -4.000184e+00 -4.026707e+00 -4.055583e+00 -4.079646e+00 -4.100501e+00 -4.105314e+00 -4.108522e+00 -4.114939e+00 -4.116544e+00 -4.116544e+00 -4.111731e+00 -4.094084e+00 -4.063604e+00 -4.034728e+00
-3.906936e+00 -3.930641e+00 -3.957858e+00 -3.983319e+00 -3.997831e+00 -4.013873e+00 -4.036332e+00 -4.060396e+00 -4.076438e+00 -4.081251e+00 -4.084459e+00 -4.084459e+00 -4.081251e+00 -4.070021e+00 -4.045958e+00 -4.013873e+00 -3.975371e+00
-3.816506e+00 -3.839333e+00 -3.863038e+00 -3.882353e+00 -3.901577e+00 -3.931094e+00 -3.960933e+00 -3.981788e+00 -3.994622e+00 -4.004248e+00 -4.009060e+00 -4.009060e+00 -3.999435e+00 -3.975371e+00 -3.940078e+00 -3.856658e+00 -3.673776e+00
-3.219491e+00 -3.243196e+00 -3.266023e+00 -3.285338e+00 -3.304804e+00 -3.322450e+00 -3.338492e+00 -3.348118e+00 -3.357743e+00 -3.368973e+00 -3.383411e+00 -3.393036e+00 -3.409078e+00 -3.434746e+00 -3.462018e+00 -3.503728e+00 -3.367369e+00
-3.076383e+00 -3.106234e+00 -3.127305e+00 -3.142230e+00 -3.154006e+00 -3.166840e+00 -3.182882e+00 -3.200529e+00 -3.216571e+00 -3.231009e+00 -3.242239e+00 -3.255072e+00 -3.264698e+00 -3.280740e+00 -3.301595e+00 -3.328867e+00 -3.296782e+00
-3.047410e+00 -3.064091e+00 -3.083406e+00 -3.097454e+00 -3.105879e+00 -3.121921e+00 -3.137964e+00 -3.152402e+00 -3.168444e+00 -3.181278e+00 -3.194112e+00 -3.210154e+00 -3.224592e+00 -3.239030e+00 -3.255072e+00 -3.274323e+00 -2.568882e+00
-2.753260e+00 -2.630581e+00 -2.630596e+00 -2.633154e+00 -2.610919e+00 -2.663941e+00 -2.680494e+00 -2.658422e+00 -2.671904e+00 -2.665878e+00 -2.698192e+00 -2.748844e+00 -2.816002e+00 -2.814240e+00 -2.779512e+00 -2.711323e+00
