   115.00000000     4.94300764     2.00428111     2.01183219     1.00376747     1.00372354
   116.00000000     4.95052794     1.99551460     2.00351888     1.00401114     1.00396472
   117.00000000     4.95798369     1.98724881     1.99532113     1.00406206     1.00401298
   118.00000000     4.96537598     1.97955198     1.98723719     1.00388230     1.00383037
   119.00000000     4.97270588     1.97247774     1.97926496     1.00344096     1.00338596
   120.00000000     4.97997445     1.96597533     1.97140209     1.00276034     1.00270202
   121.00000000     4.98718270     1.95983527     1.96364604     1.00194444     1.00188258
   122.00000000     4.99433162     1.95385967     1.95599414     1.00109244     1.00102687
   123.00000000     5.00142218     1.94787871     1.94844368     1.00029004     1.00022061
   124.00000000     5.00845533     1.94174714     1.94099188     0.99961104     0.99953763
   125.00000000     5.01543199     1.93534083     1.93363598     0.99911909     0.99904162
   126.00000000     5.02235305     1.98628755     1.98436757     0.99903338     0.99896402
   127.00000000     5.02921940     1.99311425     1.99118754     0.99903332     0.99896323
   128.00000000     5.03603190     1.99196607     1.99024345     0.99913521     0.99906294
   129.00000000     5.04279138     1.98683028     1.98544784     0.99930420     0.99922896
   130.00000000     5.04949867     1.97937400     1.97840099     0.99950843     0.99942966
   131.00000000     5.05615455     1.97050487     1.96994969     0.99971825     0.99963550
   132.00000000     5.06275982     1.96078915     1.96060383     0.99990549     0.99981832
   133.00000000     5.06931524     1.95061111     1.95069509     1.00004305     0.99995107
   134.00000000     5.07582156     1.94024671     1.94045024     1.00010490     1.00000770
   135.00000000     5.08227950     1.92988393     1.93002960     1.00007548     0.99997265
   136.00000000     5.08868978     1.91959235     1.91954905     0.99997744     0.99986861
   137.00000000     5.09505310     1.90939643     1.90909354     0.99984137     0.99972617
   138.00000000     5.10137013     1.89930312     1.89872574     0.99969600     0.99957413
   139.00000000     5.10764156     1.88930736     1.88849197     0.99956842     0.99943960
   140.00000000     5.11386803     1.87939579     1.87842621     0.99948410     0.99934808
   141.00000000     5.12005019     1.86954949     1.86855305     0.99946702     0.99932358
   142.00000000     5.12618865     1.85974586     1.85888984     0.99953971     0.99938869
   143.00000000     5.13228404     1.84996167     1.84944826     0.99972248     0.99956374
   144.00000000     5.13833695     1.84022387     1.84023558     1.00000636     0.99983976
   145.00000000     5.14434797     1.83061393     1.83125559     1.00035052     1.00017589
   146.00000000     5.15031767     1.82120840     1.82250931     1.00071431     1.00053144
   147.00000000     5.15624663     1.81207634     1.81399565     1.00105918     1.00086781
   148.00000000     5.16213539     1.80327981     1.80571180     1.00134864     1.00114845
   149.00000000     5.16798450     1.79487436     1.79765364     1.00154845     1.00133908
   150.00000000     5.17379448     1.78690924     1.78981606     1.00162673     1.00140775
   151.00000000     5.17956586     1.77942753     1.78219317     1.00155423     1.00132516
   152.00000000     5.18529914     1.77243322     1.77477854     1.00132322     1.00108355
   153.00000000     5.19099482     1.76584586     1.76756533     1.00097374     1.00072299
   154.00000000     5.19665340     1.75957770     1.76054645     1.00055056     1.00028831
   155.00000000     5.20227536     1.75354735     1.75371463     1.00009539     0.99982129
   156.00000000     5.20786116     1.74767982     1.74706257     0.99964682     0.99936054
   157.00000000     5.21341127     1.74190624     1.74058295     0.99924032     0.99894164
   158.00000000     5.21892614     1.73616364     1.73426853     0.99890845     0.99859720
   159.00000000     5.22440621     1.73039446     1.72811218     0.99868106     0.99835713
   160.00000000     5.22985193     1.72454621     1.72210692     0.99858555     0.99824889
   161.00000000     5.23526371     1.71857091     1.71624592     0.99864714     0.99829781
   162.00000000     5.24064199     1.71242709     1.71052258     0.99888783     0.99852594
   163.00000000     5.24598717     1.70614847     1.70493049     0.99928612     0.99891177
   164.00000000     5.25129966     1.69984684     1.69946347     0.99977447     0.99938762
   165.00000000     5.25657985     1.69362948     1.69411558     1.00028702     0.99988751
   166.00000000     5.26182814     1.68759512     1.68888110     1.00076201     1.00034953
   167.00000000     5.26704490     1.68183433     1.68375454     1.00114174     1.00071582
   168.00000000     5.27223053     1.67642967     1.67873068     1.00137256     1.00093260
   169.00000000     5.27738537     1.67145578     1.67380449     1.00140519     1.00095040
   170.00000000     5.28250980     1.66697925     1.66897120     1.00119495     1.00072439
   171.00000000     5.28760418     1.66305794     1.66422625     1.00070251     1.00021505
   172.00000000     5.29266886     1.65969649     1.65956530     0.99992096     0.99941539
   173.00000000     5.29770417     1.65681907     1.65498423     0.99889255     0.99836767
   174.00000000     5.30271046     1.65434698     1.65047911     0.99766200     0.99711665
   175.00000000     5.30768806     1.65220722     1.64604622     0.99627105     0.99570413
   176.00000000     5.31263730     1.65033259     1.64168203     0.99475829     0.99416875
   177.00000000     5.31755849     1.64866161     1.63738318     0.99315904     0.99254585
   178.00000000     5.32245197     1.64713853     1.63314649     0.99150524     0.99086748
   179.00000000     5.32731802     1.64573050     1.62896895     0.98981513     0.98915185
   180.00000000     5.33215697     1.64444021     1.62484772     0.98808561     0.98739584
