1.0293245,0.0123943
1.0595089,0.0112421
1.0905784,0.0101971
1.1225591,0.0092491
1.1554775,0.0083894
1.1893613,0.0076095
1.2242387,0.0069021
1.2601389,0.0062605
1.2970918,0.0056785
1.3351283,0.0051507
1.3742803,0.0046719
1.4145803,0.0042376
1.4560622,0.0038437
1.4987604,0.0038437
1.5427108,0.0034864
1.5879500,0.0031623
1.6345158,0.0028683
1.6824471,0.0026017
1.7317840,0.0023598
1.7825677,0.0021405
1.8348405,0.0019415
1.8886463,0.0017610
1.9440298,0.0015973
2.0010375,0.0014488
2.0597169,0.0013141
2.1201170,0.0012141
2.1822883,0.0011920
2.2462828,0.0010812
2.3121539,0.0009807
2.3799566,0.0008895
2.4497476,0.0008068
2.5215852,0.0007318
2.5955293,0.0006638
2.6716419,0.0006021
2.8306283,0.0005461
2.9136350,0.0004954
2.9990758,0.0004493
3.0870222,0.0004075
3.1775475,0.0003697
3.3666398,0.0003353
3.4653648,0.0003041
3.5669848,0.0002841
3.6715847,0.0002759
3.7792521,0.0002502
3.8900767,0.0002402
4.0041511,0.0002270
4.1215708,0.0002059
4.2424337,0.0001867
4.3668408,0.0001694
4.4948962,0.0001536
4.6267067,0.0001393
4.7623824,0.0001264
4.9020368,0.0001146
5.0457865,0.0001096
5.1937516,0.0001040
5.3460556,0.0000943
5.5028259,0.0000855
5.8302929,0.0000776
6.0012632,0.0000704
6.1772472,0.0000672
6.3583917,0.0000638
6.5448483,0.0000579
6.7367725,0.0000548
6.9343249,0.0000525
7.1376703,0.0000476
7.3469788,0.0000455
7.5624251,0.0000432
7.7841893,0.0000392
8.0124566,0.0000372
8.2474177,0.0000356
8.4892690,0.0000322
8.7382123,0.0000292
8.9944559,0.0000265
9.2582136,0.0000255
9.5297059,0.0000241
9.8091596,0.0000231
10.0968081,0.0000225
10.3928917,0.0000218
10.6976578,0.0000198
11.0113611,0.0000188
11.3342635,0.0000180
11.6666349,0.0000176
12.0087529,0.0000172
12.3609033,0.0000167
12.7233804,0.0000163
13.0964869,0.0000160
13.4805345,0.0000157
13.8758442,0.0000153
14.2827461,0.0000150
14.7015802,0.0000149
15.1326964,0.0000148
15.5764548,0.0000145
16.0332262,0.0000140
16.5033922,0.0000137
16.9873456,0.0000134
17.4854907,0.0000130
18.5260327,0.0000128
19.0692990,0.0000125
19.6284962,0.0000122
20.2040917,0.0000124
20.7965661,0.0000128
21.4064146,0.0000134
22.6802865,0.0000138
23.3453741,0.0000141
24.0299650,0.0000145
24.7346312,0.0000148
25.4599614,0.0000151
26.2065615,0.0000154
26.9750553,0.0000159
27.7660847,0.0000163
28.5803107,0.0000166
29.4184134,0.0000172
30.2810931,0.0000174
31.1690704,0.0000180
32.0830871,0.0000186
33.0239069,0.0000192
33.9923158,0.0000198
36.0151606,0.0000205
37.0712864,0.0000210
38.1583826,0.0000218
39.2773573,0.0000228
40.4291453,0.0000241
41.6147090,0.0000251
42.8350387,0.0000265
44.0911539,0.0000278
45.3841040,0.0000292
46.7149692,0.0000308
48.0848614,0.0000322
49.4949249,0.0000338
50.9463378,0.0000356
52.4403126,0.0000392
53.9780975,0.0000432
55.5609771,0.0000476
57.1902738,0.0000525
58.8673488,0.0000579
60.5936032,0.0000638
60.6536032,0.0000776
61.5936032,0.0000855
61.7936032,0.0000704
62.3704790,0.0001040
62.7304790,0.0001146
63.3704790,0.0000943
63.6904790,0.0001264
64.1994608,0.0001694
64.8994608,0.0001393
65.6994608,0.0001536
66.0820766,0.0002502
66.3820766,0.0003041
66.7820766,0.0002059
67.0820766,0.0002270
67.5920766,0.0001867
68.0198991,0.0003697
68.6798991,0.0004493
69.3398991,0.0003353
70.0145472,0.0005461
70.3545472,0.0004954
71.0145472,0.0004075
71.5145472,0.0006021
72.0676873,0.0007318
72.5676873,0.0008895
72.8976873,0.0010812
73.0676873,0.0006638
73.7776873,0.0008068
74.1810348,0.0014488
74.4910348,0.0015973
75.0310348,0.0017610
75.5510348,0.0011920
75.9620348,0.0013141
76.3563550,0.0021405
76.8563550,0.0019415
77.0563550,0.0023598
77.5954653,0.0026017
78.0954653,0.0031623
78.5954653,0.0028683
80.9002364,0.0038437
81.9002364,0.0042376
82.6562364,0.0034864
83.2725937,0.0046719
84.2725937,0.0051507
85.7145192,0.0056785
87.3141192,0.0062605
88.2280528,0.0063605
90.8152945,0.0064605
93.4784058,0.0065605
96.2196113,0.0066605
99.0412013,0.0067805
101.9455330,0.0069021
104.9350327,0.0072021
108.0121979,0.0076095
111.1795993,0.0080095
114.4398832,0.0083894
117.7957732,0.0087894
121.2500729,0.0092491
124.8056681,0.0096991
128.4655294,0.0101971
132.2327141,0.0112421
136.1103696,0.0123943
140.1017353,0.0129543
144.2101458,0.0136645
148.4390332,0.0137745
152.7919306,0.0138745
157.2724744,0.0139845
161.8844078,0.0140045
166.6315838,0.0141245
171.5179682,0.0142445
176.5476433,0.0143645
181.7248110,0.0144745
187.0537965,0.0145945
198.1851591,0.0147245
203.9968357,0.0148845
209.9789367,0.0150649
216.1364597,0.0157649
222.4745488,0.0166088
228.9984991,0.0174088
235.7137609,0.0183110
242.6259442,0.0193110
249.7408237,0.0201876
257.0643433,0.0211876
264.6026213,0.0222565
272.3619554,0.0245375
280.3488279,0.0257375
288.5699113,0.0270522
297.0320737,0.0298247
305.7423846,0.0315247
314.7081209,0.0328813
323.9367727,0.0343813
333.4360498,0.0362512
