########################################################################
# Reference Counts for Solar Model AGSS09met_old                       #
# Column 1: log10(Axion mass in eV)                                    #
#        n>1: log10(Reference photon counts in energy bin n-1)         #
########################################################################
-3.0000000e+00 -7.0754427e-01 -4.4102621e-01 -3.2544847e-01 -3.4119655e-01 -4.6221413e-01 -5.9822431e-01 -7.4323494e-01 -9.3406777e-01 -1.2105331e+00 -1.5822488e+00
-2.8000000e+00 -7.0756473e-01 -4.4104018e-01 -3.2545845e-01 -3.4120415e-01 -4.6222004e-01 -5.9822903e-01 -7.4323881e-01 -9.3407100e-01 -1.2105359e+00 -1.5822512e+00
-2.6000000e+00 -7.0769383e-01 -4.4112828e-01 -3.2552145e-01 -3.4125208e-01 -4.6225735e-01 -5.9825887e-01 -7.4326323e-01 -9.3409138e-01 -1.2105532e+00 -1.5822660e+00
-2.4000000e+00 -7.0850858e-01 -4.4168424e-01 -3.2591894e-01 -3.4155450e-01 -4.6249276e-01 -5.9844709e-01 -7.4341729e-01 -9.3421998e-01 -1.2106622e+00 -1.5823597e+00
-2.2000000e+00 -7.1365589e-01 -4.4519530e-01 -3.2842860e-01 -3.4346358e-01 -4.6397872e-01 -5.9963509e-01 -7.4438961e-01 -9.3503157e-01 -1.2113506e+00 -1.5829508e+00
-2.1500000e+00 -7.1724028e-01 -4.4763887e-01 -3.3017460e-01 -3.4479145e-01 -4.6501213e-01 -6.0046119e-01 -7.4506567e-01 -9.3559584e-01 -1.2118292e+00 -1.5833618e+00
-2.1000000e+00 -7.2293254e-01 -4.5151707e-01 -3.3294462e-01 -3.4689763e-01 -4.6665096e-01 -6.0177110e-01 -7.4613758e-01 -9.3649045e-01 -1.2125879e+00 -1.5840133e+00
-2.0500000e+00 -7.3198301e-01 -4.5767726e-01 -3.3734185e-01 -3.5023978e-01 -4.6925082e-01 -6.0384878e-01 -7.4783753e-01 -9.3790905e-01 -1.2137910e+00 -1.5850462e+00
-2.0000000e+00 -7.4640034e-01 -4.6747511e-01 -3.4432881e-01 -3.5554710e-01 -4.7337762e-01 -6.0714569e-01 -7.5053445e-01 -9.4015927e-01 -1.2156990e+00 -1.5866843e+00
-1.9500000e+00 -7.6943803e-01 -4.8309170e-01 -3.5544757e-01 -3.6398481e-01 -4.7993403e-01 -6.1238111e-01 -7.5481561e-01 -9.4373038e-01 -1.2187265e+00 -1.5892829e+00
-1.9000000e+00 -8.0643691e-01 -5.0806835e-01 -3.7318489e-01 -3.7742424e-01 -4.9036552e-01 -6.2070441e-01 -7.6161799e-01 -9.4940220e-01 -1.2235333e+00 -1.5934079e+00
