########################################################################
# Reference Counts for Solar Model AGSS09met                           #
# Column 1: log10(Axion mass in eV)                                    #
#        n>1: log10(Reference photon counts in energy bin n-1)         #
########################################################################
-3.0000000e+00 -6.1606764e-01 -3.0111612e-01 -1.3834413e-01 -9.2986091e-02 -1.2488483e-01 -1.8906443e-01 -2.7851328e-01 -3.9020397e-01 -5.4214962e-01 -7.3868392e-01
-2.8000000e+00 -6.1608798e-01 -3.0113000e-01 -1.3835414e-01 -9.2993650e-02 -1.2489072e-01 -1.8906915e-01 -2.7851714e-01 -3.9020718e-01 -5.4215235e-01 -7.3868626e-01
-2.6000000e+00 -6.1621634e-01 -3.0121760e-01 -1.3841733e-01 -9.3041345e-02 -1.2492789e-01 -1.8909891e-01 -2.7854151e-01 -3.9022750e-01 -5.4216956e-01 -7.3870102e-01
-2.4000000e+00 -6.1702637e-01 -3.0177040e-01 -1.3881604e-01 -9.3342304e-02 -1.2516243e-01 -1.8928669e-01 -2.7869524e-01 -3.9035565e-01 -5.4227817e-01 -7.3879413e-01
-2.2000000e+00 -6.2214383e-01 -3.0526146e-01 -1.4133337e-01 -9.5242167e-02 -1.2664283e-01 -1.9047185e-01 -2.7966545e-01 -3.9116441e-01 -5.4296355e-01 -7.3938169e-01
-2.1500000e+00 -6.2570741e-01 -3.0769109e-01 -1.4308471e-01 -9.6563627e-02 -1.2767237e-01 -1.9129597e-01 -2.8034005e-01 -3.9172671e-01 -5.4344005e-01 -7.3979017e-01
-2.1000000e+00 -6.3136660e-01 -3.1154714e-01 -1.4586321e-01 -9.8659612e-02 -1.2930506e-01 -1.9260275e-01 -2.8140964e-01 -3.9261820e-01 -5.4419547e-01 -7.4043772e-01
-2.0500000e+00 -6.4036438e-01 -3.1767207e-01 -1.5027393e-01 -1.0198559e-01 -1.3189518e-01 -1.9467544e-01 -2.8310590e-01 -3.9403186e-01 -5.4539327e-01 -7.4146441e-01
-2.0000000e+00 -6.5469757e-01 -3.2741362e-01 -1.5728235e-01 -1.0726715e-01 -1.3600648e-01 -1.9796445e-01 -2.8579699e-01 -3.9627423e-01 -5.4729299e-01 -7.4309260e-01
-1.9500000e+00 -6.7760019e-01 -3.4293997e-01 -1.6843538e-01 -1.1566378e-01 -1.4253822e-01 -2.0318729e-01 -2.9006884e-01 -3.9983287e-01 -5.5030723e-01 -7.4567560e-01
-1.9000000e+00 -7.1438058e-01 -3.6777091e-01 -1.8622761e-01 -1.2903746e-01 -1.5293028e-01 -2.1149053e-01 -2.9685642e-01 -4.0548482e-01 -5.5509303e-01 -7.4977565e-01
-1.8500000e+00 -7.7394759e-01 -4.0770595e-01 -2.1472479e-01 -1.5040197e-01 -1.6950245e-01 -2.2471529e-01 -3.0765746e-01 -4.1447270e-01 -5.6269961e-01 -7.5628966e-01
-1.8475000e+00 -7.7776201e-01 -4.1025113e-01 -2.1653599e-01 -1.5175749e-01 -1.7055268e-01 -2.2555270e-01 -3.0834100e-01 -4.1504124e-01 -5.6318061e-01 -7.5670146e-01
-1.8400000e+00 -7.8979035e-01 -4.1826737e-01 -2.2223651e-01 -1.5602196e-01 -1.7385576e-01 -2.2818591e-01 -3.1049003e-01 -4.1682852e-01 -5.6469258e-01 -7.5799583e-01
-1.8325000e+00 -8.0275340e-01 -4.2688990e-01 -2.2836140e-01 -1.6060074e-01 -1.7740066e-01 -2.3101099e-01 -3.1279511e-01 -4.1874527e-01 -5.6631385e-01 -7.5938362e-01
-1.8250000e+00 -8.1673049e-01 -4.3616739e-01 -2.3494361e-01 -1.6551777e-01 -1.8120554e-01 -2.3404221e-01 -3.1526778e-01 -4.2080098e-01 -5.6805243e-01 -7.6087166e-01
-1.8175000e+00 -8.3180885e-01 -4.4615290e-01 -2.4201892e-01 -1.7079889e-01 -1.8528997e-01 -2.3729494e-01 -3.1792043e-01 -4.2300588e-01 -5.6991689e-01 -7.6246725e-01
-1.8100000e+00 -8.4808464e-01 -4.5690433e-01 -2.4962613e-01 -1.7647210e-01 -1.8967511e-01 -2.4078574e-01 -3.2076641e-01 -4.2537097e-01 -5.7191649e-01 -7.6417827e-01
-1.8025000e+00 -8.6566410e-01 -4.6848498e-01 -2.5780743e-01 -1.8256769e-01 -1.9438378e-01 -2.4453247e-01 -3.2382010e-01 -4.2790808e-01 -5.7406114e-01 -7.6601315e-01
-1.7950000e+00 -8.8466490e-01 -4.8096414e-01 -2.6660869e-01 -1.8911849e-01 -1.9944068e-01 -2.4855441e-01 -3.2709698e-01 -4.3062995e-01 -5.7636154e-01 -7.6798100e-01
-1.7875000e+00 -9.0521784e-01 -4.9441785e-01 -2.7607987e-01 -1.9616010e-01 -2.0487248e-01 -2.5287234e-01 -3.3061376e-01 -4.3355030e-01 -5.7882919e-01 -7.7009157e-01
-1.7800000e+00 -9.2746868e-01 -5.0892964e-01 -2.8627549e-01 -2.0373117e-01 -2.1070807e-01 -2.5750874e-01 -3.3438844e-01 -4.3668391e-01 -5.8147645e-01 -7.7235538e-01
-1.7725000e+00 -9.5158055e-01 -5.2459157e-01 -2.9725506e-01 -2.1187369e-01 -2.1697873e-01 -2.6248787e-01 -3.3844045e-01 -4.4004670e-01 -5.8431666e-01 -7.7478374e-01
-1.7650000e+00 -9.7773668e-01 -5.4150523e-01 -3.0908369e-01 -2.2063336e-01 -2.2371839e-01 -2.6783599e-01 -3.4279076e-01 -4.4365584e-01 -5.8736416e-01 -7.7738881e-01
