########################################################################
# Reference Counts for Solar Model AGSS09met_old                       #
# Column 1: log10(Axion mass in eV)                                    #
#        n>1: log10(Reference photon counts in energy bin n-1)         #
########################################################################
-3.0000000e+00 -2.4605915e+00 -2.3169496e+00 -2.2775946e+00 -2.3329566e+00 -2.4536123e+00 -2.5712202e+00 -2.7075948e+00 -2.8517692e+00 -2.9846107e+00 -2.9331088e+00
-2.8000000e+00 -2.4606120e+00 -2.3169636e+00 -2.2776047e+00 -2.3329642e+00 -2.4536182e+00 -2.5712250e+00 -2.7075986e+00 -2.8517724e+00 -2.9846134e+00 -2.9331112e+00
-2.6000000e+00 -2.4607417e+00 -2.3170522e+00 -2.2776684e+00 -2.3330120e+00 -2.4536555e+00 -2.5712548e+00 -2.7076230e+00 -2.8517928e+00 -2.9846306e+00 -2.9331261e+00
-2.4000000e+00 -2.4615598e+00 -2.3176110e+00 -2.2780703e+00 -2.3333140e+00 -2.4538907e+00 -2.5714429e+00 -2.7077770e+00 -2.8519211e+00 -2.9847388e+00 -2.9332202e+00
-2.2000000e+00 -2.4667283e+00 -2.3211401e+00 -2.2806076e+00 -2.3352203e+00 -2.4553756e+00 -2.5726305e+00 -2.7087488e+00 -2.8527307e+00 -2.9854218e+00 -2.9338142e+00
-2.1500000e+00 -2.4703274e+00 -2.3235962e+00 -2.2823729e+00 -2.3365462e+00 -2.4564082e+00 -2.5734562e+00 -2.7094245e+00 -2.8532936e+00 -2.9858966e+00 -2.9342272e+00
-2.1000000e+00 -2.4760432e+00 -2.3274944e+00 -2.2851735e+00 -2.3386492e+00 -2.4580458e+00 -2.5747656e+00 -2.7104958e+00 -2.8541861e+00 -2.9866494e+00 -2.9348818e+00
-2.0500000e+00 -2.4851311e+00 -2.3336863e+00 -2.2896194e+00 -2.3419864e+00 -2.4606438e+00 -2.5768424e+00 -2.7121948e+00 -2.8556014e+00 -2.9878430e+00 -2.9359197e+00
-2.0000000e+00 -2.4996082e+00 -2.3435349e+00 -2.2966839e+00 -2.3472859e+00 -2.4647675e+00 -2.5801380e+00 -2.7148902e+00 -2.8578462e+00 -2.9897361e+00 -2.9375657e+00
-1.9500000e+00 -2.5227421e+00 -2.3592326e+00 -2.3079265e+00 -2.3557110e+00 -2.4713190e+00 -2.5853713e+00 -2.7191689e+00 -2.8614089e+00 -2.9927397e+00 -2.9401770e+00
-1.9000000e+00 -2.5598968e+00 -2.3843402e+00 -2.3258626e+00 -2.3691303e+00 -2.4817427e+00 -2.5936913e+00 -2.7259674e+00 -2.8670672e+00 -2.9975087e+00 -2.9443221e+00
-1.8500000e+00 -2.6200784e+00 -2.4247265e+00 -2.3545927e+00 -2.3905683e+00 -2.4983657e+00 -2.6069428e+00 -2.7367860e+00 -2.8760651e+00 -3.0050884e+00 -2.9509078e+00
-1.8475000e+00 -2.6239325e+00 -2.4273007e+00 -2.3564188e+00 -2.3919285e+00 -2.4994191e+00 -2.6077819e+00 -2.7374706e+00 -2.8766343e+00 -3.0055677e+00 -2.9513242e+00
-1.8400000e+00 -2.6360864e+00 -2.4354086e+00 -2.3621657e+00 -2.3962078e+00 -2.5027324e+00 -2.6104204e+00 -2.7396231e+00 -2.8784236e+00 -3.0070743e+00 -2.9526328e+00
