########################################################################
# Reference Counts for Solar Model AGSS09met                           #
# Column 1: log10(Axion mass in eV)                                    #
#        n>1: Reference photon counts in energy bin n-1                #
########################################################################
-3.0000000e+00 -4.8319102e-01 -2.2732113e-01 -5.9328439e-02 3.9564232e-02 4.7867997e-02 -8.5239416e-02 -3.4333349e-02 -3.6027088e-03 3.0891820e-03 3.8547225e-03 -7.4333167e-03 -3.0870991e-02 -6.5575200e-02 -1.0765135e-01 -1.5885551e-01 -2.1613732e-01 -2.7841673e-01 -3.4900300e-01 -4.2775557e-01 -5.1509831e-01
-2.8000000e+00 -4.8330659e-01 -2.2738854e-01 -5.9372436e-02 3.9533233e-02 4.7844810e-02 -8.5257005e-02 -3.4347376e-02 -3.6141027e-03 3.0797382e-03 3.8467678e-03 -7.4401101e-03 -3.0876860e-02 -6.5580320e-02 -1.0765586e-01 -1.5885950e-01 -2.1614089e-01 -2.7841993e-01 -3.4900589e-01 -4.2775820e-01 -5.1510071e-01
-2.6000000e+00 -4.8403591e-01 -2.2781392e-01 -5.9650058e-02 3.9337630e-02 4.7698504e-02 -8.5367986e-02 -3.4435879e-02 -3.6859950e-03 3.0201513e-03 3.7965759e-03 -7.4829738e-03 -3.0913893e-02 -6.5612630e-02 -1.0768429e-01 -1.5888472e-01 -2.1616340e-01 -2.7844016e-01 -3.4902417e-01 -4.2777478e-01 -5.1511583e-01
-2.4000000e+00 -4.8864255e-01 -2.3049967e-01 -6.1402511e-02 3.8103069e-02 4.6775154e-02 -8.6068356e-02 -3.4994375e-02 -4.1396588e-03 2.6441458e-03 3.4798602e-03 -7.7534449e-03 -3.1147567e-02 -6.5816501e-02 -1.0786372e-01 -1.5904386e-01 -2.1630548e-01 -2.7856780e-01 -3.4913947e-01 -4.2787946e-01 -5.1521128e-01
-2.2000000e+00 -5.1790594e-01 -2.4751686e-01 -7.2490886e-02 3.0297842e-02 4.0940345e-02 -9.0492507e-02 -3.8521513e-02 -7.0042447e-03 2.7022414e-04 1.4804626e-03 -9.4607741e-03 -3.2622529e-02 -6.7103278e-02 -1.0899615e-01 -1.6004818e-01 -2.1720215e-01 -2.7937333e-01 -3.4986712e-01 -4.2854000e-01 -5.1581358e-01
-2.1500000e+00 -5.3845064e-01 -2.5941806e-01 -8.0229822e-02 2.4856768e-02 3.6875795e-02 -9.3572742e-02 -4.0976385e-02 -8.9974816e-03 -1.3812887e-03 8.9702092e-05 -1.0648241e-02 -3.3648290e-02 -6.7998101e-02 -1.0978359e-01 -1.6074651e-01 -2.1782559e-01 -2.7993339e-01 -3.5037303e-01 -4.2899924e-01 -5.1623231e-01
-2.1000000e+00 -5.7136774e-01 -2.7840593e-01 -9.2549582e-02 1.6206051e-02 3.0418594e-02 -9.8463403e-02 -4.4872713e-02 -1.2160262e-02 -4.0013132e-03 -2.1163174e-03 -1.2531573e-02 -3.5274999e-02 -6.9417052e-02 -1.1103218e-01 -1.6185374e-01 -2.1881405e-01 -2.8082132e-01 -3.5117507e-01 -4.2972727e-01 -5.1689611e-01
-2.0500000e+00 -6.2447004e-01 -3.0882359e-01 -1.1221398e-01 2.4264559e-03 2.0145785e-02 -1.0623688e-01 -5.1062163e-02 -1.7182299e-02 -8.1602082e-03 -5.6171898e-03 -1.5519784e-02 -3.7855647e-02 -7.1667831e-02 -1.1301254e-01 -1.6360974e-01 -2.2038157e-01 -2.8222933e-01 -3.5244682e-01 -4.3088162e-01 -5.1794859e-01
-2.0000000e+00 -7.1113868e-01 -3.5787998e-01 -1.4373835e-01 -1.9589724e-02 3.7655215e-03 -1.1861366e-01 -6.0907729e-02 -2.5165386e-02 -1.4767874e-02 -1.1177227e-02 -2.0264182e-02 -4.1951968e-02 -7.5239846e-02 -1.1615489e-01 -1.6639572e-01 -2.2286824e-01 -2.8446276e-01 -3.5446394e-01 -4.3271240e-01 -5.1961769e-01
-1.9500000e+00 -8.5555389e-01 -4.3790567e-01 -1.9464153e-01 -5.4941450e-02 -2.2449788e-02 -1.3837427e-01 -7.6603450e-02 -3.7877919e-02 -2.5281547e-02 -2.0018479e-02 -2.7804795e-02 -4.8460037e-02 -8.0913151e-02 -1.2114449e-01 -1.7081852e-01 -2.2681518e-01 -2.8800720e-01 -3.5766469e-01 -4.3561716e-01 -5.2226567e-01
-1.9000000e+00 -1.1059525e+00 -5.7113209e-01 -2.7785513e-01 -1.1218049e-01 -6.4661241e-02 -1.7006660e-01 -1.0173002e-01 -5.8179858e-02 -4.2049703e-02 -3.4105150e-02 -3.9809807e-02 -5.8814785e-02 -8.9935227e-02 -1.2907605e-01 -1.7784670e-01 -2.3308539e-01 -2.9363665e-01 -3.6274724e-01 -4.4022887e-01 -5.2646907e-01
-1.8500000e+00 -1.5788212e+00 -8.0176384e-01 -4.1692734e-01 -2.0619883e-01 -1.3333111e-01 -2.2127812e-01 -1.4214060e-01 -9.0754239e-02 -6.8889853e-02 -5.6621243e-02 -5.8974298e-02 -7.5328301e-02 -1.0431183e-01 -1.4170661e-01 -1.8903259e-01 -2.4306037e-01 -3.0258881e-01 -3.7082703e-01 -4.4755810e-01 -5.3314775e-01
-1.8475000e+00 -1.6128005e+00 -8.1726935e-01 -4.2603318e-01 -2.1227868e-01 -1.3774200e-01 -2.2455245e-01 -1.4471716e-01 -9.2827023e-02 -7.0595657e-02 -5.8050358e-02 -6.0189662e-02 -7.6374853e-02 -1.0522247e-01 -1.4250630e-01 -1.8974056e-01 -2.4369151e-01 -3.0315509e-01 -3.7133802e-01 -4.4802153e-01 -5.3356999e-01
