 0.1000E+03 0.1000E+09 0.00000000E+00 0.20582845E-20
 0.1000E+03 0.1259E+09 0.00000000E+00 0.80286161E-23
 0.1000E+03 0.1585E+09 0.00000000E+00 0.27384801E-25
 0.1000E+03 0.1995E+09 0.00000000E+00 0.00000000E+00
 0.1000E+03 0.2512E+09 0.00000000E+00 0.00000000E+00
 0.1000E+03 0.3162E+09 0.00000000E+00 0.00000000E+00
 0.1000E+03 0.3981E+09 0.00000000E+00 0.00000000E+00
 0.1000E+03 0.5012E+09 0.00000000E+00 0.00000000E+00
 0.1000E+03 0.6310E+09 0.00000000E+00 0.00000000E+00
 0.1000E+03 0.7943E+09 0.00000000E+00 0.00000000E+00
 0.1000E+03 0.1000E+10 0.00000000E+00 0.00000000E+00
 0.1259E+03 0.1000E+01 0.26109264E+22 0.15993064E+20
 0.1259E+03 0.1259E+01 0.43373346E+22 0.32650906E+20
 0.1259E+03 0.1585E+01 0.69394886E+22 0.63336848E+20
 0.1259E+03 0.1995E+01 0.11023627E+23 0.12247604E+21
 0.1259E+03 0.2512E+01 0.17442799E+23 0.23677816E+21
 0.1259E+03 0.3162E+01 0.27541489E+23 0.45783777E+21
 0.1259E+03 0.3981E+01 0.43461362E+23 0.88564033E+21
 0.1259E+03 0.5012E+01 0.68633701E+23 0.17141604E+22
 0.1259E+03 0.6310E+01 0.10859384E+24 0.33202023E+22
 0.1259E+03 0.7943E+01 0.17233334E+24 0.64368154E+22
 0.1259E+03 0.1000E+02 0.27458058E+24 0.12492573E+23
 0.1259E+03 0.1259E+02 0.43966229E+24 0.24276640E+23
 0.1259E+03 0.1585E+02 0.70815905E+24 0.47246773E+23
 0.1259E+03 0.1995E+02 0.11484039E+25 0.92110196E+23
 0.1259E+03 0.2512E+02 0.18765792E+25 0.17992715E+24
 0.1259E+03 0.3162E+02 0.30919879E+25 0.35223485E+24
 0.1259E+03 0.3981E+02 0.51387014E+25 0.69119972E+24
 0.1259E+03 0.5012E+02 0.86111465E+25 0.13596810E+25
 0.1259E+03 0.6310E+02 0.14553370E+26 0.26809233E+25
 0.1259E+03 0.7943E+02 0.24721088E+26 0.52950428E+25
 0.1259E+03 0.1000E+03 0.41830054E+26 0.10453969E+26
 0.1259E+03 0.1259E+03 0.68513476E+26 0.20467910E+26
 0.1259E+03 0.1585E+03 0.82307103E+26 0.30132279E+26
 0.1259E+03 0.1995E+03 0.98883550E+26 0.44556731E+26
 0.1259E+03 0.2512E+03 0.11644290E+27 0.65295004E+26
 0.1259E+03 0.3162E+03 0.13296218E+27 0.94003317E+26
 0.1259E+03 0.3981E+03 0.14598534E+27 0.13201280E+27
 0.1259E+03 0.5012E+03 0.15297553E+27 0.17967590E+27
 0.1259E+03 0.6310E+03 0.15169372E+27 0.23553009E+27
 0.1259E+03 0.7943E+03 0.14105865E+27 0.29553047E+27
 0.1259E+03 0.1000E+04 0.12182364E+27 0.35276520E+27
 0.1259E+03 0.1259E+04 0.96742252E+26 0.39821082E+27
 0.1259E+03 0.1585E+04 0.69938958E+26 0.42279886E+27
 0.1259E+03 0.1995E+04 0.45585963E+26 0.42016902E+27
 0.1259E+03 0.2512E+04 0.26545326E+26 0.38915834E+27
 0.1259E+03 0.3162E+04 0.13691387E+26 0.33462634E+27
 0.1259E+03 0.3981E+04 0.62033016E+25 0.26625182E+27
 0.1259E+03 0.5012E+04 0.24489621E+25 0.19544613E+27
 0.1259E+03 0.6310E+04 0.83538350E+24 0.13200226E+27
 0.1259E+03 0.7943E+04 0.24407139E+24 0.81809318E+26
 0.1259E+03 0.1000E+05 0.60513089E+23 0.46406502E+26
 0.1259E+03 0.1259E+05 0.12608559E+23 0.24032464E+26
 0.1259E+03 0.1585E+05 0.21859421E+22 0.11334274E+26
 0.1259E+03 0.1995E+05 0.31195724E+21 0.48703532E+25
 0.1259E+03 0.2512E+05 0.36392454E+20 0.19138951E+25
 0.1259E+03 0.3162E+05 0.34213009E+19 0.69410184E+24
 0.1259E+03 0.3981E+05 0.25720376E+18 0.23551888E+24
 0.1259E+03 0.5012E+05 0.15043168E+17 0.76212579E+23
 0.1259E+03 0.6310E+05 0.70979475E+15 0.23768436E+23
 0.1259E+03 0.7943E+05 0.26052366E+14 0.71209319E+22
 0.1259E+03 0.1000E+06 0.73931627E+12 0.20259741E+22
 0.1259E+03 0.1259E+06 0.16114840E+11 0.54340313E+21
 0.1259E+03 0.1585E+06 0.26813037E+09 0.13329969E+21
 0.1259E+03 0.1995E+06 0.33861110E+07 0.29182070E+20
 0.1259E+03 0.2512E+06 0.32297914E+05 0.56729726E+19
 0.1259E+03 0.3162E+06 0.23169437E+03 0.97706362E+18
 0.1259E+03 0.3981E+06 0.12456987E+01 0.14907783E+18
 0.1259E+03 0.5012E+06 0.50063818E-02 0.20046603E+17
 0.1259E+03 0.6310E+06 0.15010753E-04 0.23656363E+16
 0.1259E+03 0.7943E+06 0.33536015E-07 0.24420137E+15
 0.1259E+03 0.1000E+07 0.55796718E-10 0.22074091E+14
 0.1259E+03 0.1259E+07 0.69135636E-13 0.17434699E+13
 0.1259E+03 0.1585E+07 0.63828863E-16 0.11970156E+12
 0.1259E+03 0.1995E+07 0.43949101E-19 0.70800476E+10
 0.1259E+03 0.2512E+07 0.22595311E-22 0.35832672E+09
 0.1259E+03 0.3162E+07 0.86857553E-26 0.15589384E+08
 0.1259E+03 0.3981E+07 0.25762505E-29 0.59645612E+06
 0.1259E+03 0.5012E+07 0.00000000E+00 0.20414129E+05
 0.1259E+03 0.6310E+07 0.00000000E+00 0.61872729E+03
 0.1259E+03 0.7943E+07 0.00000000E+00 0.15890084E+02
 0.1259E+03 0.1000E+08 0.00000000E+00 0.34560233E+00
 0.1259E+03 0.1259E+08 0.00000000E+00 0.64063380E-02
 0.1259E+03 0.1585E+08 0.00000000E+00 0.99874458E-04
 0.1259E+03 0.1995E+08 0.00000000E+00 0.13052595E-05
 0.1259E+03 0.2512E+08 0.00000000E+00 0.15187815E-07
 0.1259E+03 0.3162E+08 0.00000000E+00 0.15789428E-09
 0.1259E+03 0.3981E+08 0.00000000E+00 0.14128851E-11
 0.1259E+03 0.5012E+08 0.00000000E+00 0.10744169E-13
 0.1259E+03 0.6310E+08 0.00000000E+00 0.70995377E-16
 0.1259E+03 0.7943E+08 0.00000000E+00 0.40390692E-18
 0.1259E+03 0.1000E+09 0.00000000E+00 0.19297471E-20
 0.1259E+03 0.1259E+09 0.00000000E+00 0.76522285E-23
 0.1259E+03 0.1585E+09 0.00000000E+00 0.24568882E-25
 0.1259E+03 0.1995E+09 0.00000000E+00 0.00000000E+00
 0.1259E+03 0.2512E+09 0.00000000E+00 0.00000000E+00
 0.1259E+03 0.3162E+09 0.00000000E+00 0.00000000E+00
 0.1259E+03 0.3981E+09 0.00000000E+00 0.00000000E+00
 0.1259E+03 0.5012E+09 0.00000000E+00 0.00000000E+00
 0.1259E+03 0.6310E+09 0.00000000E+00 0.00000000E+00
 0.1259E+03 0.7943E+09 0.00000000E+00 0.00000000E+00
 0.1259E+03 0.1000E+10 0.00000000E+00 0.00000000E+00
 0.1585E+03 0.1000E+01 0.20124684E+22 0.11422339E+20
 0.1585E+03 0.1259E+01 0.33430183E+22 0.23318834E+20
 0.1585E+03 0.1585E+01 0.53486258E+22 0.45234102E+20
 0.1585E+03 0.1995E+01 0.84964471E+22 0.87470319E+20
 0.1585E+03 0.2512E+01 0.13444119E+23 0.16910313E+21
 0.1585E+03 0.3162E+01 0.21227782E+23 0.32698174E+21
 0.1585E+03 0.3981E+01 0.33498098E+23 0.63251452E+21
 0.1585E+03 0.5012E+01 0.52900659E+23 0.12242556E+22
 0.1585E+03 0.6310E+01 0.83702633E+23 0.23713352E+22
 0.1585E+03 0.7943E+01 0.13283697E+24 0.45974096E+22
 0.1585E+03 0.1000E+02 0.21166079E+24 0.89230551E+22
 0.1585E+03 0.1259E+02 0.33894311E+24 0.17341329E+23
 0.1585E+03 0.1585E+02 0.54600431E+24 0.33753569E+23
 0.1585E+03 0.1995E+02 0.88563553E+24 0.65816771E+23
 0.1585E+03 0.2512E+02 0.14477034E+25 0.12860290E+24
 0.1585E+03 0.3162E+02 0.23867439E+25 0.25187545E+24
 0.1585E+03 0.3981E+02 0.39706870E+25 0.49461500E+24
 0.1585E+03 0.5012E+02 0.66661933E+25 0.97408594E+24
 0.1585E+03 0.6310E+02 0.11306120E+26 0.19242155E+25
 0.1585E+03 0.7943E+02 0.19342744E+26 0.38126734E+25
 0.1585E+03 0.1000E+03 0.33257785E+26 0.75742118E+25
 0.1585E+03 0.1259E+03 0.56936816E+26 0.15060413E+26
 0.1585E+03 0.1585E+03 0.94246823E+26 0.29756109E+26
 0.1585E+03 0.1995E+03 0.11238522E+27 0.43404783E+26
 0.1585E+03 0.2512E+03 0.13271220E+27 0.63183843E+26
 0.1585E+03 0.3162E+03 0.15233941E+27 0.90658064E+26
 0.1585E+03 0.3981E+03 0.16817758E+27 0.12711904E+27
 0.1585E+03 0.5012E+03 0.17708507E+27 0.17292561E+27
 0.1585E+03 0.6310E+03 0.17629092E+27 0.22668551E+27
 0.1585E+03 0.7943E+03 0.16440769E+27 0.28449779E+27
 0.1585E+03 0.1000E+04 0.14225841E+27 0.33966163E+27
 0.1585E+03 0.1259E+04 0.11307845E+27 0.38341340E+27
 0.1585E+03 0.1585E+04 0.81758755E+26 0.40695731E+27
 0.1585E+03 0.1995E+04 0.53257060E+26 0.40416016E+27
 0.1585E+03 0.2512E+04 0.30974071E+26 0.37397306E+27
 0.1585E+03 0.3162E+04 0.15948018E+26 0.32119700E+27
 0.1585E+03 0.3981E+04 0.72108242E+25 0.25525155E+27
 0.1585E+03 0.5012E+04 0.28402325E+25 0.18715177E+27
 0.1585E+03 0.6310E+04 0.96657365E+24 0.12627281E+27
 0.1585E+03 0.7943E+04 0.28174872E+24 0.78196191E+26
 0.1585E+03 0.1000E+05 0.69702779E+23 0.44330187E+26
 0.1585E+03 0.1259E+05 0.14494795E+23 0.22945905E+26
 0.1585E+03 0.1585E+05 0.25086435E+22 0.10815487E+26
 0.1585E+03 0.1995E+05 0.35749004E+21 0.46428564E+25
 0.1585E+03 0.2512E+05 0.41653366E+20 0.18216083E+25
 0.1585E+03 0.3162E+05 0.39119189E+19 0.65928267E+24
 0.1585E+03 0.3981E+05 0.29383390E+18 0.22321470E+24
 0.1585E+03 0.5012E+05 0.17172621E+17 0.72093569E+23
 0.1585E+03 0.6310E+05 0.80971435E+15 0.22463023E+23
 0.1585E+03 0.7943E+05 0.29701230E+14 0.67147443E+22
 0.1585E+03 0.1000E+06 0.84237137E+12 0.19104050E+22
 0.1585E+03 0.1259E+06 0.18351254E+11 0.51273193E+21
 0.1585E+03 0.1585E+06 0.30518925E+09 0.12618255E+21
 0.1585E+03 0.1995E+06 0.38523322E+07 0.27687431E+20
 0.1585E+03 0.2512E+06 0.36729156E+05 0.53930968E+19
 0.1585E+03 0.3162E+06 0.26337967E+03 0.92822442E+18
 0.1585E+03 0.3981E+06 0.14155552E+01 0.14117051E+18
 0.1585E+03 0.5012E+06 0.56871986E-02 0.18995863E+17
 0.1585E+03 0.6310E+06 0.17047230E-04 0.22552473E+16
 0.1585E+03 0.7943E+06 0.38076230E-07 0.23516748E+15
 0.1585E+03 0.1000E+07 0.63336773E-10 0.21426900E+14
 0.1585E+03 0.1259E+07 0.78463278E-13 0.16971258E+13
 0.1585E+03 0.1585E+07 0.72428636E-16 0.11705305E+12
