#......tp...... ...t_diff....
 0.83176377E+01 0.43672157E+01
 0.87096359E+01 0.43097899E+01
 0.91201084E+01 0.42517529E+01
 0.95499259E+01 0.41931570E+01
 0.10000000E+02 0.41340552E+01
 0.10471285E+02 0.40745014E+01
 0.10964782E+02 0.40145496E+01
 0.11481536E+02 0.39542542E+01
 0.12022644E+02 0.38936694E+01
 0.12589254E+02 0.38328494E+01
 0.13182567E+02 0.37718479E+01
 0.13803843E+02 0.37107180E+01
 0.14454398E+02 0.36495122E+01
 0.15135612E+02 0.35882822E+01
 0.15848932E+02 0.35270783E+01
 0.16595869E+02 0.34659502E+01
 0.17378008E+02 0.34049459E+01
 0.18197009E+02 0.33441123E+01
 0.19054607E+02 0.32834945E+01
 0.19952623E+02 0.32231364E+01
 0.20892961E+02 0.31630800E+01
 0.21877616E+02 0.31033659E+01
 0.22908677E+02 0.30440325E+01
 0.23988329E+02 0.29851168E+01
 0.25118864E+02 0.29266538E+01
 0.26302680E+02 0.28686767E+01
 0.27542287E+02 0.28112168E+01
 0.28840315E+02 0.27543036E+01
 0.30199517E+02 0.26979647E+01
 0.31622777E+02 0.26422259E+01
 0.33113112E+02 0.25871110E+01
 0.34673685E+02 0.25326422E+01
 0.36307805E+02 0.24788397E+01
 0.38018940E+02 0.24257223E+01
 0.39810717E+02 0.23733068E+01
 0.41686938E+02 0.23216084E+01
 0.43651583E+02 0.22706407E+01
 0.45708819E+02 0.22204158E+01
 0.47863009E+02 0.21709443E+01
 0.50118723E+02 0.21222352E+01
 0.52480746E+02 0.20742962E+01
 0.54954087E+02 0.20271337E+01
 0.57543994E+02 0.19807528E+01
 0.60255959E+02 0.19351572E+01
 0.63095734E+02 0.18903496E+01
 0.66069345E+02 0.18463317E+01
 0.69183097E+02 0.18031039E+01
 0.72443596E+02 0.17606657E+01
 0.75857758E+02 0.17190158E+01
 0.79432823E+02 0.16781518E+01
 0.83176377E+02 0.16380705E+01
 0.87096359E+02 0.15987682E+01
 0.91201084E+02 0.15602401E+01
 0.95499259E+02 0.15224809E+01
 0.10000000E+03 0.14854848E+01
 0.10471285E+03 0.14492453E+01
 0.10964782E+03 0.14137552E+01
 0.11481536E+03 0.13790072E+01
 0.12022644E+03 0.13449932E+01
 0.12589254E+03 0.13117049E+01
 0.13182567E+03 0.12791335E+01
 0.13803843E+03 0.12472700E+01
 0.14454398E+03 0.12161050E+01
 0.15135612E+03 0.11856288E+01
 0.15848932E+03 0.11558317E+01
 0.16595869E+03 0.11267035E+01
 0.17378008E+03 0.10982340E+01
 0.18197009E+03 0.10704129E+01
 0.19054607E+03 0.10432295E+01
 0.19952623E+03 0.10166733E+01
 0.20892961E+03 0.99073366E+00
 0.21877616E+03 0.96539976E+00
 0.22908677E+03 0.94066082E+00
 0.23988329E+03 0.91650605E+00
 0.25118864E+03 0.89292463E+00
 0.26302680E+03 0.86990577E+00
 0.27542287E+03 0.84743869E+00
 0.28840315E+03 0.82551267E+00
 0.30199517E+03 0.80411701E+00
 0.31622777E+03 0.78324112E+00
 0.33113112E+03 0.76287444E+00
 0.34673685E+03 0.74300651E+00
 0.36307805E+03 0.72362698E+00
 0.38018940E+03 0.70472556E+00
 0.39810717E+03 0.68629211E+00
 0.41686938E+03 0.66831658E+00
 0.43651583E+03 0.65078904E+00
 0.45708819E+03 0.63369970E+00
 0.47863009E+03 0.61703888E+00
 0.50118723E+03 0.60079705E+00
 0.52480746E+03 0.58496480E+00
 0.54954087E+03 0.56953289E+00
 0.57543994E+03 0.55449220E+00
 0.60255959E+03 0.53983375E+00
 0.63095734E+03 0.52554872E+00
 0.66069345E+03 0.51162845E+00
 0.69183097E+03 0.49806440E+00
 0.72443596E+03 0.48484820E+00
 0.75857758E+03 0.47197164E+00
 0.79432823E+03 0.45942664E+00
 0.83176377E+03 0.44720528E+00
 0.87096359E+03 0.43529979E+00
 0.91201084E+03 0.42370257E+00
 0.95499259E+03 0.41240614E+00
 0.10000000E+04 0.40140318E+00
