#......tp...... ...t_diff....
 0.21877616E+02 0.10676372E+02
 0.22908677E+02 0.10504204E+02
 0.23988329E+02 0.10332125E+02
 0.25118864E+02 0.10160265E+02
 0.26302680E+02 0.99887500E+01
 0.27542287E+02 0.98177023E+01
 0.28840315E+02 0.96472397E+01
 0.30199517E+02 0.94774749E+01
 0.31622777E+02 0.93085168E+01
 0.33113112E+02 0.91404699E+01
 0.34673685E+02 0.89734323E+01
 0.36307805E+02 0.88075057E+01
 0.38018940E+02 0.86427656E+01
 0.39810717E+02 0.84793034E+01
 0.41686938E+02 0.83171994E+01
 0.43651583E+02 0.81565296E+01
 0.45708819E+02 0.79973648E+01
 0.47863009E+02 0.78397705E+01
 0.50118723E+02 0.76838091E+01
 0.52480746E+02 0.75295379E+01
 0.54954087E+02 0.73770099E+01
 0.57543994E+02 0.72262741E+01
 0.60255959E+02 0.70773753E+01
 0.63095734E+02 0.69303542E+01
 0.66069345E+02 0.67852481E+01
 0.69183097E+02 0.66420898E+01
 0.72443596E+02 0.65009089E+01
 0.75857758E+02 0.63617316E+01
 0.79432823E+02 0.62245807E+01
 0.83176377E+02 0.60894757E+01
 0.87096359E+02 0.59564329E+01
 0.91201084E+02 0.58254650E+01
 0.95499259E+02 0.56965837E+01
 0.10000000E+03 0.55697961E+01
 0.10471285E+03 0.54451075E+01
 0.10964782E+03 0.53225207E+01
 0.11481536E+03 0.52020358E+01
 0.12022644E+03 0.50836510E+01
 0.12589254E+03 0.49673624E+01
 0.13182567E+03 0.48531640E+01
 0.13803843E+03 0.47410478E+01
 0.14454398E+03 0.46310043E+01
 0.15135612E+03 0.45230221E+01
 0.15848932E+03 0.44170885E+01
 0.16595869E+03 0.43131891E+01
 0.17378008E+03 0.42113082E+01
 0.18197009E+03 0.41114290E+01
 0.19054607E+03 0.40135333E+01
 0.19952623E+03 0.39176021E+01
 0.20892961E+03 0.38236151E+01
 0.21877616E+03 0.37315514E+01
 0.22908677E+03 0.36413889E+01
 0.23988329E+03 0.35531052E+01
 0.25118864E+03 0.34666767E+01
 0.26302680E+03 0.33820797E+01
 0.27542287E+03 0.32992895E+01
 0.28840315E+03 0.32182813E+01
 0.30199517E+03 0.31390296E+01
 0.31622777E+03 0.30615086E+01
 0.33113112E+03 0.29856922E+01
 0.34673685E+03 0.29115538E+01
 0.36307805E+03 0.28390674E+01
 0.38018940E+03 0.27682059E+01
 0.39810717E+03 0.26989424E+01
 0.41686938E+03 0.26312499E+01
 0.43651583E+03 0.25651015E+01
 0.45708819E+03 0.25004700E+01
 0.47863009E+03 0.24373285E+01
 0.50118723E+03 0.23756500E+01
 0.52480746E+03 0.23154076E+01
 0.54954087E+03 0.22565744E+01
 0.57543994E+03 0.21991238E+01
 0.60255959E+03 0.21430294E+01
 0.63095734E+03 0.20882647E+01
 0.66069345E+03 0.20348037E+01
 0.69183097E+03 0.19826204E+01
 0.72443596E+03 0.19316891E+01
 0.75857758E+03 0.18819844E+01
 0.79432823E+03 0.18334812E+01
 0.83176377E+03 0.17861545E+01
 0.87096359E+03 0.17399797E+01
 0.91201084E+03 0.16949326E+01
 0.95499259E+03 0.16509890E+01
 0.10000000E+04 0.16081253E+01
