#......tp...... ...t_diff....
 0.21877616E+02 0.83547285E+00
 0.22908677E+02 0.81852496E+00
 0.23988329E+02 0.80178763E+00
 0.25118864E+02 0.78526430E+00
 0.26302680E+02 0.76895809E+00
 0.27542287E+02 0.75287182E+00
 0.28840315E+02 0.73700803E+00
 0.30199517E+02 0.72136895E+00
 0.31622777E+02 0.70595655E+00
 0.33113112E+02 0.69077249E+00
 0.34673685E+02 0.67581818E+00
 0.36307805E+02 0.66109477E+00
 0.38018940E+02 0.64660314E+00
 0.39810717E+02 0.63234394E+00
 0.41686938E+02 0.61831755E+00
 0.43651583E+02 0.60452414E+00
 0.45708819E+02 0.59096366E+00
 0.47863009E+02 0.57763584E+00
 0.50118723E+02 0.56454021E+00
 0.52480746E+02 0.55167610E+00
 0.54954087E+02 0.53904266E+00
 0.57543994E+02 0.52663885E+00
 0.60255959E+02 0.51446348E+00
 0.63095734E+02 0.50251520E+00
 0.66069345E+02 0.49079249E+00
 0.69183097E+02 0.47929372E+00
 0.72443596E+02 0.46801710E+00
 0.75857758E+02 0.45696074E+00
 0.79432823E+02 0.44612262E+00
 0.83176377E+02 0.43550062E+00
 0.87096359E+02 0.42509251E+00
 0.91201084E+02 0.41489598E+00
 0.95499259E+02 0.40490863E+00
 0.10000000E+03 0.39512799E+00
 0.10471285E+03 0.38555151E+00
 0.10964782E+03 0.37617658E+00
 0.11481536E+03 0.36700054E+00
 0.12022644E+03 0.35802067E+00
 0.12589254E+03 0.34923421E+00
 0.13182567E+03 0.34063835E+00
 0.13803843E+03 0.33223027E+00
 0.14454398E+03 0.32400710E+00
 0.15135612E+03 0.31596595E+00
 0.15848932E+03 0.30810391E+00
 0.16595869E+03 0.30041806E+00
 0.17378008E+03 0.29290548E+00
 0.18197009E+03 0.28556322E+00
 0.19054607E+03 0.27838834E+00
 0.19952623E+03 0.27137790E+00
 0.20892961E+03 0.26452896E+00
 0.21877616E+03 0.25783859E+00
 0.22908677E+03 0.25130388E+00
 0.23988329E+03 0.24492192E+00
 0.25118864E+03 0.23868980E+00
 0.26302680E+03 0.23260467E+00
 0.27542287E+03 0.22666367E+00
 0.28840315E+03 0.22086397E+00
 0.30199517E+03 0.21520275E+00
 0.31622777E+03 0.20967724E+00
 0.33113112E+03 0.20428468E+00
 0.34673685E+03 0.19902234E+00
 0.36307805E+03 0.19388754E+00
 0.38018940E+03 0.18887760E+00
 0.39810717E+03 0.18398990E+00
 0.41686938E+03 0.17922183E+00
 0.43651583E+03 0.17457083E+00
 0.45708819E+03 0.17003438E+00
