#......tp...... ...t_diff....
 0.21877616E+02 0.61147684E+01
 0.22908677E+02 0.60005978E+01
 0.23988329E+02 0.58864427E+01
 0.25118864E+02 0.57724253E+01
 0.26302680E+02 0.56586628E+01
 0.27542287E+02 0.55452675E+01
 0.28840315E+02 0.54323466E+01
 0.30199517E+02 0.53200023E+01
 0.31622777E+02 0.52083315E+01
 0.33113112E+02 0.50974261E+01
 0.34673685E+02 0.49873726E+01
 0.36307805E+02 0.48782524E+01
 0.38018940E+02 0.47701419E+01
 0.39810717E+02 0.46631123E+01
 0.41686938E+02 0.45572298E+01
 0.43651583E+02 0.44525558E+01
 0.45708819E+02 0.43491468E+01
 0.47863009E+02 0.42470547E+01
 0.50118723E+02 0.41463267E+01
 0.52480746E+02 0.40470058E+01
 0.54954087E+02 0.39491303E+01
 0.57543994E+02 0.38527348E+01
 0.60255959E+02 0.37578497E+01
 0.63095734E+02 0.36645014E+01
 0.66069345E+02 0.35727130E+01
 0.69183097E+02 0.34825036E+01
 0.72443596E+02 0.33938894E+01
 0.75857758E+02 0.33068831E+01
 0.79432823E+02 0.32214944E+01
 0.83176377E+02 0.31377302E+01
 0.87096359E+02 0.30555946E+01
 0.91201084E+02 0.29749931E+01
 0.95499259E+02 0.28961199E+01
 0.10000000E+03 0.28188727E+01
 0.10471285E+03 0.27432462E+01
 0.10964782E+03 0.26692331E+01
 0.11481536E+03 0.25968244E+01
 0.12022644E+03 0.25260092E+01
 0.12589254E+03 0.24567750E+01
 0.13182567E+03 0.23891080E+01
 0.13803843E+03 0.23229929E+01
 0.14454398E+03 0.22584133E+01
 0.15135612E+03 0.21953515E+01
 0.15848932E+03 0.21337888E+01
 0.16595869E+03 0.20737058E+01
 0.17378008E+03 0.20150821E+01
 0.18197009E+03 0.19578965E+01
 0.19054607E+03 0.19021274E+01
 0.19952623E+03 0.18477523E+01
 0.20892961E+03 0.17947484E+01
 0.21877616E+03 0.17430925E+01
 0.22908677E+03 0.16927610E+01
 0.23988329E+03 0.16437300E+01
 0.25118864E+03 0.15959753E+01
 0.26302680E+03 0.15494727E+01
 0.27542287E+03 0.15041977E+01
 0.28840315E+03 0.14601258E+01
 0.30199517E+03 0.14172326E+01
 0.31622777E+03 0.13754935E+01
 0.33113112E+03 0.13348840E+01
 0.34673685E+03 0.12953798E+01
 0.36307805E+03 0.12569566E+01
 0.38018940E+03 0.12195904E+01
 0.39810717E+03 0.11832573E+01
 0.41686938E+03 0.11479334E+01
 0.43651583E+03 0.11135954E+01
 0.45708819E+03 0.10802201E+01
 0.47863009E+03 0.10477844E+01
 0.50118723E+03 0.10162659E+01
 0.52480746E+03 0.98564187E+00
 0.54954087E+03 0.95589049E+00
 0.57543994E+03 0.92698999E+00
 0.60255959E+03 0.89891901E+00
 0.63095734E+03 0.87165650E+00
 0.66069345E+03 0.84518178E+00
 0.69183097E+03 0.81947454E+00
 0.72443596E+03 0.79451482E+00
 0.75857758E+03 0.77028305E+00
 0.79432823E+03 0.74676003E+00
 0.83176377E+03 0.72392692E+00
 0.87096359E+03 0.70176528E+00
 0.91201084E+03 0.68025704E+00
 0.95499259E+03 0.65938450E+00
 0.10000000E+04 0.63913036E+00
