#......tp...... ...t_diff....
 0.21877616E+02 0.12033958E+02
 0.22908677E+02 0.11845071E+02
 0.23988329E+02 0.11655969E+02
 0.25118864E+02 0.11466813E+02
 0.26302680E+02 0.11277749E+02
 0.27542287E+02 0.11088927E+02
 0.28840315E+02 0.10900506E+02
 0.30199517E+02 0.10712615E+02
 0.31622777E+02 0.10525383E+02
 0.33113112E+02 0.10338950E+02
 0.34673685E+02 0.10144312E+02
 0.36307805E+02 0.99600457E+01
 0.38018940E+02 0.97769250E+01
 0.39810717E+02 0.95950304E+01
 0.41686938E+02 0.94144736E+01
 0.43651583E+02 0.92353509E+01
 0.45708819E+02 0.90577488E+01
 0.47863009E+02 0.88817500E+01
 0.50118723E+02 0.87074314E+01
 0.52480746E+02 0.85348675E+01
 0.54954087E+02 0.83641234E+01
 0.57543994E+02 0.81952622E+01
 0.60255959E+02 0.80283415E+01
 0.63095734E+02 0.78634173E+01
 0.66069345E+02 0.77005347E+01
 0.69183097E+02 0.75330187E+01
 0.72443596E+02 0.73745382E+01
 0.75857758E+02 0.72182091E+01
 0.79432823E+02 0.70640632E+01
 0.83176377E+02 0.69121445E+01
 0.87096359E+02 0.67624602E+01
 0.91201084E+02 0.66150317E+01
 0.95499259E+02 0.64698910E+01
 0.10000000E+03 0.63270340E+01
 0.10471285E+03 0.61864812E+01
 0.10964782E+03 0.60482354E+01
 0.11481536E+03 0.59123026E+01
 0.12022644E+03 0.57786847E+01
 0.12589254E+03 0.56473809E+01
 0.13182567E+03 0.55183878E+01
 0.13803843E+03 0.53917008E+01
 0.14454398E+03 0.52673110E+01
 0.15135612E+03 0.51452102E+01
 0.15848932E+03 0.50253853E+01
 0.16595869E+03 0.49078244E+01
 0.17378008E+03 0.47925103E+01
 0.18197009E+03 0.46794302E+01
 0.19054607E+03 0.45685617E+01
 0.19952623E+03 0.44598892E+01
 0.20892961E+03 0.43533895E+01
 0.21877616E+03 0.42490417E+01
 0.22908677E+03 0.41431437E+01
 0.23988329E+03 0.40431301E+01
 0.25118864E+03 0.39451962E+01
 0.26302680E+03 0.38493108E+01
 0.27542287E+03 0.37554534E+01
 0.28840315E+03 0.36635980E+01
 0.30199517E+03 0.35737136E+01
 0.31622777E+03 0.34857755E+01
 0.33113112E+03 0.33997502E+01
 0.34673685E+03 0.33156134E+01
 0.36307805E+03 0.32333385E+01
 0.38018940E+03 0.31528915E+01
 0.39810717E+03 0.30742444E+01
 0.41686938E+03 0.29973680E+01
 0.43651583E+03 0.29222337E+01
 0.45708819E+03 0.28488098E+01
 0.47863009E+03 0.27770669E+01
 0.50118723E+03 0.27069741E+01
 0.52480746E+03 0.26385074E+01
 0.54954087E+03 0.25716317E+01
 0.57543994E+03 0.25063160E+01
 0.60255959E+03 0.24425333E+01
 0.63095734E+03 0.23802581E+01
 0.66069345E+03 0.23194567E+01
 0.69183097E+03 0.22600989E+01
 0.72443596E+03 0.22021592E+01
 0.75857758E+03 0.21456096E+01
 0.79432823E+03 0.20904208E+01
 0.83176377E+03 0.20365629E+01
 0.87096359E+03 0.19840106E+01
 0.91201084E+03 0.19327382E+01
 0.95499259E+03 0.18827168E+01
 0.10000000E+04 0.18339181E+01
