#......tp...... ...t_diff....
 0.10000000E-01 0.34271958E+02
 0.10471285E-01 0.34550383E+02
 0.10964782E-01 0.34821162E+02
 0.11481536E-01 0.35083906E+02
 0.12022644E-01 0.35338245E+02
 0.12589254E-01 0.35583821E+02
 0.13182567E-01 0.35820297E+02
 0.13803843E-01 0.36047352E+02
 0.14454398E-01 0.36264687E+02
 0.15135612E-01 0.36472022E+02
 0.15848932E-01 0.36669098E+02
 0.16595869E-01 0.36855678E+02
 0.17378008E-01 0.37031548E+02
 0.18197009E-01 0.37196513E+02
 0.19054607E-01 0.37350404E+02
 0.19952623E-01 0.37493074E+02
 0.20892961E-01 0.37624399E+02
 0.21877616E-01 0.37744277E+02
 0.22908677E-01 0.37852630E+02
 0.23988329E-01 0.37949403E+02
 0.25118864E-01 0.38034563E+02
 0.26302680E-01 0.38108100E+02
 0.27542287E-01 0.38170026E+02
 0.28840315E-01 0.38220374E+02
 0.30199517E-01 0.38259199E+02
 0.31622777E-01 0.38286576E+02
 0.33113112E-01 0.38302600E+02
 0.34673685E-01 0.38307388E+02
 0.36307805E-01 0.38301072E+02
 0.38018940E-01 0.38283806E+02
 0.39810717E-01 0.38255759E+02
 0.41686938E-01 0.38217118E+02
 0.43651583E-01 0.38168086E+02
 0.45708819E-01 0.38108881E+02
 0.47863009E-01 0.38039737E+02
 0.50118723E-01 0.37960900E+02
 0.52480746E-01 0.37886419E+02
 0.54954087E-01 0.37788714E+02
 0.57543994E-01 0.37682137E+02
 0.60255959E-01 0.37566982E+02
 0.63095734E-01 0.37443552E+02
 0.66069345E-01 0.37312159E+02
 0.69183097E-01 0.37173124E+02
 0.72443596E-01 0.37026775E+02
 0.75857758E-01 0.36873444E+02
 0.79432823E-01 0.36713473E+02
 0.83176377E-01 0.36547204E+02
 0.87096359E-01 0.36374988E+02
 0.91201084E-01 0.36197175E+02
 0.95499259E-01 0.36014121E+02
 0.10000000E+00 0.35826181E+02
 0.10471285E+00 0.35633713E+02
 0.10964782E+00 0.35437074E+02
 0.11481536E+00 0.35236623E+02
 0.12022644E+00 0.35032715E+02
 0.12589254E+00 0.34825706E+02
 0.13182567E+00 0.34615948E+02
 0.13803843E+00 0.34403792E+02
 0.14454398E+00 0.34189583E+02
 0.15135612E+00 0.33973665E+02
 0.15848932E+00 0.33756375E+02
 0.16595869E+00 0.33538046E+02
 0.17378008E+00 0.33319005E+02
 0.18197009E+00 0.33099574E+02
 0.19054607E+00 0.32880067E+02
 0.19952623E+00 0.32660791E+02
 0.20892961E+00 0.32442047E+02
 0.21877616E+00 0.32224127E+02
 0.22908677E+00 0.32007314E+02
 0.23988329E+00 0.31791885E+02
 0.25118864E+00 0.31578104E+02
 0.26302680E+00 0.31366230E+02
 0.27542287E+00 0.31156509E+02
 0.28840315E+00 0.30949178E+02
 0.30199517E+00 0.30744466E+02
 0.31622777E+00 0.30542588E+02
 0.33113112E+00 0.30343751E+02
 0.34673685E+00 0.30148149E+02
 0.36307805E+00 0.29955966E+02
 0.38018940E+00 0.29767377E+02
 0.39810717E+00 0.29582541E+02
 0.41686938E+00 0.29401609E+02
 0.43651583E+00 0.29224719E+02
 0.45708819E+00 0.29051999E+02
 0.47863009E+00 0.28883563E+02
 0.50118723E+00 0.28719515E+02
 0.52480746E+00 0.28559946E+02
 0.54954087E+00 0.28404938E+02
 0.57543994E+00 0.28254558E+02
 0.60255959E+00 0.28108864E+02
 0.63095734E+00 0.27967903E+02
 0.66069345E+00 0.27831709E+02
 0.69183097E+00 0.27700305E+02
 0.72443596E+00 0.27573707E+02
 0.75857758E+00 0.27451915E+02
 0.79432823E+00 0.27334923E+02
 0.83176377E+00 0.27222713E+02
 0.87096359E+00 0.27115259E+02
 0.91201084E+00 0.27012524E+02
 0.95499259E+00 0.26914463E+02
 0.10000000E+01 0.26821022E+02
 0.10471285E+01 0.26732141E+02
 0.10964782E+01 0.26647750E+02
 0.11481536E+01 0.26567773E+02
 0.12022644E+01 0.26492126E+02
 0.12589254E+01 0.26420721E+02
 0.13182567E+01 0.26353462E+02
 0.13803843E+01 0.26290250E+02
 0.14454398E+01 0.26230980E+02
 0.15135612E+01 0.26175544E+02
 0.15848932E+01 0.26123828E+02
 0.16595869E+01 0.26075717E+02
 0.17378008E+01 0.26031093E+02
 0.18197009E+01 0.25989835E+02
 0.19054607E+01 0.25951822E+02
 0.19952623E+01 0.25916931E+02
 0.20892961E+01 0.25885038E+02
 0.21877616E+01 0.25856018E+02
 0.22908677E+01 0.25829749E+02
 0.23988329E+01 0.25806106E+02
 0.25118864E+01 0.25784969E+02
 0.26302680E+01 0.25766215E+02
 0.27542287E+01 0.25749727E+02
 0.28840315E+01 0.25735385E+02
 0.30199517E+01 0.25723077E+02
 0.31622777E+01 0.25712689E+02
 0.33113112E+01 0.25380290E+02
 0.34673685E+01 0.25028035E+02
 0.36307805E+01 0.24674857E+02
 0.38018940E+01 0.24320921E+02
 0.39810717E+01 0.23966395E+02
 0.41686938E+01 0.23611449E+02
 0.43651583E+01 0.23256256E+02
 0.45708819E+01 0.22900989E+02
 0.47863009E+01 0.22545824E+02
 0.50118723E+01 0.22190938E+02
 0.52480746E+01 0.21836507E+02
 0.54954087E+01 0.21482708E+02
 0.57543994E+01 0.21129719E+02
 0.60255959E+01 0.20777715E+02
 0.63095734E+01 0.20426872E+02
 0.66069345E+01 0.20072300E+02
 0.69183097E+01 0.19724419E+02
 0.72443596E+01 0.19378208E+02
 0.75857758E+01 0.19033832E+02
 0.79432823E+01 0.18691454E+02
 0.83176377E+01 0.18351231E+02
 0.87096359E+01 0.18013316E+02
 0.91201084E+01 0.17677858E+02
 0.95499259E+01 0.17345002E+02
 0.10000000E+02 0.17014885E+02
 0.10471285E+02 0.16687642E+02
 0.10964782E+02 0.16363398E+02
 0.11481536E+02 0.16042276E+02
 0.12022644E+02 0.15724391E+02
 0.12589254E+02 0.15409853E+02
 0.13182567E+02 0.15098762E+02
 0.13803843E+02 0.14791217E+02
 0.14454398E+02 0.14487306E+02
 0.15135612E+02 0.14187113E+02
 0.15848932E+02 0.13890715E+02
 0.16595869E+02 0.13598182E+02
 0.17378008E+02 0.13309579E+02
 0.18197009E+02 0.13024962E+02
 0.19054607E+02 0.12744385E+02
 0.19952623E+02 0.12467892E+02
 0.20892961E+02 0.12195522E+02
 0.21877616E+02 0.11927311E+02
 0.22908677E+02 0.11663285E+02
 0.23988329E+02 0.11403469E+02
 0.25118864E+02 0.11147878E+02
 0.26302680E+02 0.10896526E+02
 0.27542287E+02 0.10649420E+02
 0.28840315E+02 0.10406562E+02
 0.30199517E+02 0.10167952E+02
 0.31622777E+02 0.99335818E+01
 0.33113112E+02 0.97034429E+01
 0.34673685E+02 0.94775207E+01
 0.36307805E+02 0.92557974E+01
 0.38018940E+02 0.90382519E+01
 0.39810717E+02 0.88248597E+01
 0.41686938E+02 0.86155931E+01
 0.43651583E+02 0.84104216E+01
 0.45708819E+02 0.82093122E+01
 0.47863009E+02 0.80122290E+01
 0.50118723E+02 0.78191341E+01
 0.52480746E+02 0.76299872E+01
 0.54954087E+02 0.74447461E+01
 0.57543994E+02 0.72633669E+01
 0.60255959E+02 0.70858038E+01
 0.63095734E+02 0.69120096E+01
 0.66069345E+02 0.67419359E+01
 0.69183097E+02 0.65755327E+01
 0.72443596E+02 0.64127492E+01
 0.75857758E+02 0.62535337E+01
 0.79432823E+02 0.60978334E+01
 0.83176377E+02 0.59455949E+01
 0.87096359E+02 0.57967642E+01
 0.91201084E+02 0.56512869E+01
 0.95499259E+02 0.55091080E+01
 0.10000000E+03 0.53701723E+01
 0.10471285E+03 0.52344244E+01
 0.10964782E+03 0.51018087E+01
 0.11481536E+03 0.49722695E+01
 0.12022644E+03 0.48457514E+01
 0.12589254E+03 0.47221988E+01
 0.13182567E+03 0.46015562E+01
 0.13803843E+03 0.44837686E+01
 0.14454398E+03 0.43687810E+01
 0.15135612E+03 0.42565390E+01
 0.15848932E+03 0.41469882E+01
 0.16595869E+03 0.40400749E+01
 0.17378008E+03 0.39357457E+01
 0.18197009E+03 0.38339479E+01
 0.19054607E+03 0.37346291E+01
 0.19952623E+03 0.36377374E+01
 0.20892961E+03 0.35432218E+01
 0.21877616E+03 0.34510317E+01
 0.22908677E+03 0.33611171E+01
 0.23988329E+03 0.32734288E+01
 0.25118864E+03 0.31879180E+01
 0.26302680E+03 0.31045370E+01
 0.27542287E+03 0.30232384E+01
 0.28840315E+03 0.29439758E+01
 0.30199517E+03 0.28667033E+01
 0.31622777E+03 0.27913759E+01
 0.33113112E+03 0.27179494E+01
 0.34673685E+03 0.26463800E+01
