#......tp...... ...t_diff....
 0.83176377E+01 0.22099529E+02
 0.87096359E+01 0.21645785E+02
 0.91201084E+01 0.21197761E+02
 0.95499259E+01 0.20755536E+02
 0.10000000E+02 0.20319185E+02
 0.10471285E+02 0.19888777E+02
 0.10964782E+02 0.19464374E+02
 0.11481536E+02 0.19046012E+02
 0.12022644E+02 0.18633786E+02
 0.12589254E+02 0.18227716E+02
 0.13182567E+02 0.17827842E+02
 0.13803843E+02 0.17434193E+02
 0.14454398E+02 0.17046796E+02
 0.15135612E+02 0.16665671E+02
 0.15848932E+02 0.16290828E+02
 0.16595869E+02 0.15922277E+02
 0.17378008E+02 0.15560018E+02
 0.18197009E+02 0.15204047E+02
 0.19054607E+02 0.14854353E+02
 0.19952623E+02 0.14510921E+02
 0.20892961E+02 0.14173732E+02
 0.21877616E+02 0.13842758E+02
 0.22908677E+02 0.13517971E+02
 0.23988329E+02 0.13199335E+02
 0.25118864E+02 0.12886812E+02
 0.26302680E+02 0.12580357E+02
 0.27542287E+02 0.12279925E+02
 0.28840315E+02 0.11985465E+02
 0.30199517E+02 0.11696923E+02
 0.31622777E+02 0.11414241E+02
 0.33113112E+02 0.11137359E+02
 0.34673685E+02 0.10866215E+02
 0.36307805E+02 0.10600742E+02
 0.38018940E+02 0.10340875E+02
 0.39810717E+02 0.10086541E+02
 0.41686938E+02 0.98376705E+01
 0.43651583E+02 0.95941890E+01
 0.45708819E+02 0.93560215E+01
 0.47863009E+02 0.91230917E+01
 0.50118723E+02 0.88953219E+01
 0.52480746E+02 0.86726336E+01
 0.54954087E+02 0.84549470E+01
 0.57543994E+02 0.82421821E+01
 0.60255959E+02 0.80342580E+01
 0.63095734E+02 0.78310932E+01
 0.66069345E+02 0.76326064E+01
 0.69183097E+02 0.74387156E+01
 0.72443596E+02 0.72493389E+01
 0.75857758E+02 0.70643945E+01
 0.79432823E+02 0.68838006E+01
 0.83176377E+02 0.67074758E+01
 0.87096359E+02 0.65353387E+01
 0.91201084E+02 0.63673086E+01
 0.95499259E+02 0.62033050E+01
 0.10000000E+03 0.60432482E+01
 0.10471285E+03 0.58870590E+01
 0.10964782E+03 0.57346587E+01
 0.11481536E+03 0.55859696E+01
 0.12022644E+03 0.54409146E+01
 0.12589254E+03 0.52994175E+01
 0.13182567E+03 0.51614028E+01
 0.13803843E+03 0.50267961E+01
 0.14454398E+03 0.48955239E+01
 0.15135612E+03 0.47675136E+01
 0.15848932E+03 0.46426936E+01
 0.16595869E+03 0.45209933E+01
 0.17378008E+03 0.44023432E+01
 0.18197009E+03 0.42866747E+01
 0.19054607E+03 0.41739206E+01
 0.19952623E+03 0.40640145E+01
 0.20892961E+03 0.39568912E+01
 0.21877616E+03 0.38524865E+01
 0.22908677E+03 0.37507374E+01
 0.23988329E+03 0.36515820E+01
 0.25118864E+03 0.35549595E+01
 0.26302680E+03 0.34608103E+01
 0.27542287E+03 0.33690758E+01
 0.28840315E+03 0.32796985E+01
 0.30199517E+03 0.31926221E+01
 0.31622777E+03 0.31077913E+01
 0.33113112E+03 0.30251520E+01
 0.34673685E+03 0.29446511E+01
 0.36307805E+03 0.28662367E+01
 0.38018940E+03 0.27898577E+01
 0.39810717E+03 0.27154645E+01
 0.41686938E+03 0.26430081E+01
 0.43651583E+03 0.25724408E+01
 0.45708819E+03 0.25037159E+01
 0.47863009E+03 0.24367875E+01
 0.50118723E+03 0.23716111E+01
 0.52480746E+03 0.23081427E+01
 0.54954087E+03 0.22463397E+01
 0.57543994E+03 0.21861603E+01
 0.60255959E+03 0.21275634E+01
 0.63095734E+03 0.20705093E+01
 0.66069345E+03 0.20149588E+01
 0.69183097E+03 0.19608739E+01
 0.72443596E+03 0.19082172E+01
 0.75857758E+03 0.18569523E+01
 0.79432823E+03 0.18070438E+01
 0.83176377E+03 0.17584569E+01
 0.87096359E+03 0.17111577E+01
 0.91201084E+03 0.16651131E+01
 0.95499259E+03 0.16202909E+01
 0.10000000E+04 0.15766595E+01
