#......tp...... ...t_diff....
 0.21877616E+02 0.17972015E+01
 0.22908677E+02 0.17640720E+01
 0.23988329E+02 0.17311979E+01
 0.25118864E+02 0.16985934E+01
 0.26302680E+02 0.16662720E+01
 0.27542287E+02 0.16342465E+01
 0.28840315E+02 0.16025289E+01
 0.30199517E+02 0.15711307E+01
 0.31622777E+02 0.15400626E+01
 0.33113112E+02 0.15093344E+01
 0.34673685E+02 0.14789555E+01
 0.36307805E+02 0.14489345E+01
 0.38018940E+02 0.14192792E+01
 0.39810717E+02 0.13899969E+01
 0.41686938E+02 0.13610943E+01
 0.43651583E+02 0.13325771E+01
 0.45708819E+02 0.13044509E+01
 0.47863009E+02 0.12767203E+01
 0.50118723E+02 0.12493895E+01
 0.52480746E+02 0.12224620E+01
 0.54954087E+02 0.11959408E+01
 0.57543994E+02 0.11698284E+01
 0.60255959E+02 0.11441269E+01
 0.63095734E+02 0.11188375E+01
 0.66069345E+02 0.10939615E+01
 0.69183097E+02 0.10694992E+01
 0.72443596E+02 0.10454509E+01
 0.75857758E+02 0.10218161E+01
 0.79432823E+02 0.99859432E+00
 0.83176377E+02 0.97578433E+00
 0.87096359E+02 0.95338476E+00
 0.91201084E+02 0.93139384E+00
 0.95499259E+02 0.90980949E+00
 0.10000000E+03 0.88862933E+00
 0.10471285E+03 0.86785070E+00
 0.10964782E+03 0.84747068E+00
 0.11481536E+03 0.82748609E+00
 0.12022644E+03 0.80789355E+00
 0.12589254E+03 0.78868944E+00
 0.13182567E+03 0.76986995E+00
 0.13803843E+03 0.75143109E+00
 0.14454398E+03 0.73336871E+00
 0.15135612E+03 0.71567849E+00
 0.15848932E+03 0.69835598E+00
 0.16595869E+03 0.68139662E+00
 0.17378008E+03 0.66479569E+00
 0.18197009E+03 0.64854843E+00
 0.19054607E+03 0.63264992E+00
 0.19952623E+03 0.61709523E+00
 0.20892961E+03 0.60187930E+00
 0.21877616E+03 0.58699705E+00
 0.22908677E+03 0.57244334E+00
 0.23988329E+03 0.55821299E+00
 0.25118864E+03 0.54430076E+00
 0.26302680E+03 0.53070143E+00
 0.27542287E+03 0.51740975E+00
 0.28840315E+03 0.50442043E+00
 0.30199517E+03 0.49172821E+00
 0.31622777E+03 0.47932783E+00
 0.33113112E+03 0.46721402E+00
 0.34673685E+03 0.45538155E+00
 0.36307805E+03 0.44382519E+00
 0.38018940E+03 0.43253974E+00
 0.39810717E+03 0.42152004E+00
 0.41686938E+03 0.41076096E+00
 0.43651583E+03 0.40025739E+00
 0.45708819E+03 0.39000428E+00
 0.47863009E+03 0.37999662E+00
 0.50118723E+03 0.37022945E+00
 0.52480746E+03 0.36069785E+00
 0.54954087E+03 0.35139698E+00
 0.57543994E+03 0.34232201E+00
 0.60255959E+03 0.33346821E+00
 0.63095734E+03 0.32483088E+00
 0.66069345E+03 0.31640541E+00
 0.69183097E+03 0.30818722E+00
 0.72443596E+03 0.30017182E+00
 0.75857758E+03 0.29235478E+00
 0.79432823E+03 0.28473171E+00
 0.83176377E+03 0.27729833E+00
 0.87096359E+03 0.27005039E+00
 0.91201084E+03 0.26298374E+00
 0.95499259E+03 0.25609426E+00
 0.10000000E+04 0.24937794E+00
