#......tp...... ...t_diff....
 0.21877616E+02 0.91681089E+00
 0.22908677E+02 0.89654559E+00
 0.23988329E+02 0.87660098E+00
 0.25118864E+02 0.85697860E+00
 0.26302680E+02 0.83767962E+00
 0.27542287E+02 0.81870476E+00
 0.28840315E+02 0.80005442E+00
 0.30199517E+02 0.78172861E+00
 0.31622777E+02 0.76372703E+00
 0.33113112E+02 0.74604901E+00
 0.34673685E+02 0.72869363E+00
 0.36307805E+02 0.71165962E+00
 0.38018940E+02 0.69494547E+00
 0.39810717E+02 0.67854941E+00
 0.41686938E+02 0.66246941E+00
 0.43651583E+02 0.64670321E+00
 0.45708819E+02 0.63124835E+00
 0.47863009E+02 0.61610216E+00
 0.50118723E+02 0.60126179E+00
 0.52480746E+02 0.58672422E+00
 0.54954087E+02 0.57248627E+00
 0.57543994E+02 0.55854460E+00
 0.60255959E+02 0.54489576E+00
 0.63095734E+02 0.53153618E+00
 0.66069345E+02 0.51846216E+00
 0.69183097E+02 0.50566992E+00
 0.72443596E+02 0.49315559E+00
 0.75857758E+02 0.48091522E+00
 0.79432823E+02 0.46894479E+00
 0.83176377E+02 0.45724024E+00
 0.87096359E+02 0.44579743E+00
 0.91201084E+02 0.43461220E+00
 0.95499259E+02 0.42368035E+00
 0.10000000E+03 0.41299767E+00
 0.10471285E+03 0.40255992E+00
 0.10964782E+03 0.39236283E+00
 0.11481536E+03 0.38240215E+00
 0.12022644E+03 0.37267361E+00
 0.12589254E+03 0.36317298E+00
 0.13182567E+03 0.35389599E+00
 0.13803843E+03 0.34483843E+00
 0.14454398E+03 0.33599608E+00
 0.15135612E+03 0.32736476E+00
 0.15848932E+03 0.31894032E+00
 0.16595869E+03 0.31071861E+00
 0.17378008E+03 0.30269556E+00
 0.18197009E+03 0.29486710E+00
 0.19054607E+03 0.28722921E+00
 0.19952623E+03 0.27977793E+00
 0.20892961E+03 0.27250933E+00
 0.21877616E+03 0.26541951E+00
 0.22908677E+03 0.25850464E+00
 0.23988329E+03 0.25176095E+00
 0.25118864E+03 0.24518469E+00
 0.26302680E+03 0.23877217E+00
 0.27542287E+03 0.23251979E+00
 0.28840315E+03 0.22642395E+00
 0.30199517E+03 0.22048114E+00
 0.31622777E+03 0.21468790E+00
 0.33113112E+03 0.20904083E+00
 0.34673685E+03 0.20353656E+00
 0.36307805E+03 0.19817182E+00
 0.38018940E+03 0.19294337E+00
 0.39810717E+03 0.18784802E+00
 0.41686938E+03 0.18288267E+00
 0.43651583E+03 0.17804425E+00
 0.45708819E+03 0.17332976E+00
 0.47863009E+03 0.16873624E+00
 0.50118723E+03 0.16426082E+00
 0.52480746E+03 0.15990066E+00
 0.54954087E+03 0.15565298E+00
 0.57543994E+03 0.15151506E+00
 0.60255959E+03 0.14748424E+00
 0.63095734E+03 0.14355790E+00
 0.66069345E+03 0.13973350E+00
 0.69183097E+03 0.13600853E+00
 0.72443596E+03 0.13238053E+00
 0.75857758E+03 0.12884713E+00
 0.79432823E+03 0.12540596E+00
 0.83176377E+03 0.12205475E+00
 0.87096359E+03 0.11879124E+00
 0.91201084E+03 0.11561324E+00
 0.95499259E+03 0.11251862E+00
 0.10000000E+04 0.10950526E+00
