#......tp...... ...t_diff....
 0.21877616E+02 0.13453649E+01
 0.22908677E+02 0.13194985E+01
 0.23988329E+02 0.12938861E+01
 0.25118864E+02 0.12685362E+01
 0.26302680E+02 0.12434569E+01
 0.27542287E+02 0.12186557E+01
 0.28840315E+02 0.11941393E+01
 0.30199517E+02 0.11699144E+01
 0.31622777E+02 0.11459869E+01
 0.33113112E+02 0.11223623E+01
 0.34673685E+02 0.10990454E+01
 0.36307805E+02 0.10760409E+01
 0.38018940E+02 0.10533526E+01
 0.39810717E+02 0.10309843E+01
 0.41686938E+02 0.10089389E+01
 0.43651583E+02 0.98721929E+00
 0.45708819E+02 0.96582757E+00
 0.47863009E+02 0.94476566E+00
 0.50118723E+02 0.92403499E+00
 0.52480746E+02 0.90363666E+00
 0.54954087E+02 0.88357137E+00
 0.57543994E+02 0.86383947E+00
 0.60255959E+02 0.84444100E+00
 0.63095734E+02 0.82537566E+00
 0.66069345E+02 0.80664283E+00
 0.69183097E+02 0.78824162E+00
 0.72443596E+02 0.77017085E+00
 0.75857758E+02 0.75242909E+00
 0.79432823E+02 0.73501464E+00
 0.83176377E+02 0.71792559E+00
 0.87096359E+02 0.70115979E+00
 0.91201084E+02 0.68471489E+00
 0.95499259E+02 0.66858834E+00
 0.10000000E+03 0.65277742E+00
 0.10471285E+03 0.63727924E+00
 0.10964782E+03 0.62209073E+00
 0.11481536E+03 0.60720871E+00
 0.12022644E+03 0.59262984E+00
 0.12589254E+03 0.57835068E+00
 0.13182567E+03 0.56436765E+00
 0.13803843E+03 0.55067710E+00
 0.14454398E+03 0.53727526E+00
 0.15135612E+03 0.52415830E+00
 0.15848932E+03 0.51132230E+00
 0.16595869E+03 0.49876329E+00
 0.17378008E+03 0.48647724E+00
 0.18197009E+03 0.47446006E+00
 0.19054607E+03 0.46270763E+00
 0.19952623E+03 0.45121580E+00
 0.20892961E+03 0.43998039E+00
 0.21877616E+03 0.42899719E+00
 0.22908677E+03 0.41826198E+00
 0.23988329E+03 0.40777054E+00
 0.25118864E+03 0.39751864E+00
 0.26302680E+03 0.38750206E+00
 0.27542287E+03 0.37771657E+00
 0.28840315E+03 0.36815796E+00
 0.30199517E+03 0.35882204E+00
 0.31622777E+03 0.34970464E+00
 0.33113112E+03 0.34080160E+00
 0.34673685E+03 0.33210879E+00
 0.36307805E+03 0.32362213E+00
 0.38018940E+03 0.31533755E+00
