#......tp...... ...t_diff....
 0.21877616E+02 0.12682647E+02
 0.22908677E+02 0.12433438E+02
 0.23988329E+02 0.12186534E+02
 0.25118864E+02 0.11942054E+02
 0.26302680E+02 0.11700109E+02
 0.27542287E+02 0.11460802E+02
 0.28840315E+02 0.11224226E+02
 0.30199517E+02 0.10990469E+02
 0.31622777E+02 0.10759610E+02
 0.33113112E+02 0.10531721E+02
 0.34673685E+02 0.10306865E+02
 0.36307805E+02 0.10085110E+02
 0.38018940E+02 0.98664896E+01
 0.39810717E+02 0.96510580E+01
 0.41686938E+02 0.94388535E+01
 0.43651583E+02 0.92299091E+01
 0.45708819E+02 0.90242523E+01
 0.47863009E+02 0.88219050E+01
 0.50118723E+02 0.86228844E+01
 0.52480746E+02 0.84272027E+01
 0.54954087E+02 0.82348675E+01
 0.57543994E+02 0.80458822E+01
 0.60255959E+02 0.78602461E+01
 0.63095734E+02 0.76779546E+01
 0.66069345E+02 0.74989996E+01
 0.69183097E+02 0.73233693E+01
 0.72443596E+02 0.71510488E+01
 0.75857758E+02 0.69820210E+01
 0.79432823E+02 0.68162649E+01
 0.83176377E+02 0.66537577E+01
 0.87096359E+02 0.64944737E+01
 0.91201084E+02 0.63383846E+01
 0.95499259E+02 0.61854620E+01
 0.10000000E+03 0.60356737E+01
 0.10471285E+03 0.58889864E+01
 0.10964782E+03 0.57453652E+01
 0.11481536E+03 0.56047738E+01
 0.12022644E+03 0.54671747E+01
 0.12589254E+03 0.53325292E+01
 0.13182567E+03 0.52007972E+01
 0.13803843E+03 0.50719387E+01
 0.14454398E+03 0.49459121E+01
 0.15135612E+03 0.48226751E+01
 0.15848932E+03 0.47021852E+01
 0.16595869E+03 0.45843991E+01
 0.17378008E+03 0.44692733E+01
 0.18197009E+03 0.43567638E+01
 0.19054607E+03 0.42468266E+01
 0.19952623E+03 0.41394173E+01
 0.20892961E+03 0.40344915E+01
 0.21877616E+03 0.39320049E+01
 0.22908677E+03 0.38319129E+01
 0.23988329E+03 0.37341713E+01
 0.25118864E+03 0.36387359E+01
 0.26302680E+03 0.35455627E+01
 0.27542287E+03 0.34546079E+01
