  0.000000000000000E+000   207847.439621085       0.000000000000000E+000
   40.5766006773054        302135.076409767        2202836.21384126     
   54.1591856307855        375567.772558445        3798441.70269540     
   81.1532013546109        582800.268016874        2457671.04788343     
   108.318371261571        871794.590100545       -257478.379204955     
   121.729802031916        1043349.43652609        2653106.05567541     
   161.663262379856        1662059.92581074        139519.821501452     
   162.477556892356        14826441.0490233       -559356.649751391     
   162.949543038587        27118640.2373791        410348.777253065     
   163.431898285611        35262393.3168469       -6377846.72585730     
   163.914253532636        41733342.9079974        2706087.59635613     
   164.878964026684        52126340.2478215        307600.150007380     
   166.486814850098        65525423.8914584       -21043582.8447283     
   168.094665673512        76269829.9052343        233547.474886327     
   170.345656826291        88714239.7433183        2526989.34043948     
   172.596647979071        99184202.2675150        179428.571269325     
   183.606671615089        135617304.839829        33665408.4849121     
   194.616695251106        159639560.851449        2002927.07426494     
   216.636742523142        190937986.079398       -723943.484795730     
   231.598254310415        205244510.342973        554094.477876332     
   232.884534969146        576363861.782779        1927216.87235733     
   234.813955957243        943924890.268616        1427639.35765295     
   236.421806780657        1143183247.73694        997249.546413420     
   238.029657604071        1304538191.84701        1039753.50287118     
   242.531639909630        1654651869.18110        756291.323732832     
   256.663784031779        2362414136.56684       -589521.418189881     
   270.795928153927        2828421496.52964       -884401.357588691     
   324.955113784713        3856585320.21855       0.000000000000000E+000
   379.114299415498        4422145255.53496       0.000000000000000E+000
   433.273485046284        4803827716.90699       -23181168754.6760     
   487.432670677069        5090362873.79828        315185185.502359     
   541.591856307855        5320449588.91442       -2349248602.90422     
   595.751041938640        5513958819.34081       -497889083.229281     
   649.910227569426        5682288413.20086       -289400363.598297     
   704.069413200211        5832542825.48771       -129958946.669294     
   758.228598830997        5969445348.52773       -75153259.1439056     
   812.387784461782        6096327765.92664       -38166162.9368229     
   866.546970092568        6215557477.39211       -7921852.52688886     
   920.706155723353        6328994214.25227       -4280689.68883777     
   974.865341354139        6438135928.18638       -1403427.45854111     
   1029.02452698492        6544364526.83265       0.000000000000000E+000
   1145.44579646768        6772081514.48057       -2738009.96918048     
   1261.86706595043        7082276790.35647       -47032.3832413135     
   1262.68273053794        7085931709.92607       -5602.20038662139     
   1262.78230623046        7086381542.95189       -13159.7919525813     
   1269.33466470899        7117895936.75698       -170563446.986052     
   1275.88702318751        7153884320.70060       -5238216.75266166     
   1282.43938166603        7195668807.27305        591586698.622257     
   1288.99174014455        7245061559.83738       -3113.77252379795     
   1295.55058780964        7304647949.49625       -3293963595.08504     
   1302.10943547472        7377953387.17486       -7579946.71305610     
   1308.66828313981        7470091515.14156        12527185824.9594     
   1315.22713080489        7588469578.80379        656.398438886647     
   1321.76865363204        7743394693.19161       -46871887067.4488     
   1328.31017645918        7950534615.09238       -8485763.38801131     
   1331.58093787275        8080083725.53996       -17290599376008.4     
   1334.85169928633        8231087606.99788        174903230183.522     
   1338.12246069990        8406898985.69371        4780537512655.63     
   1341.39322211347        8610652138.84942       -4790.02102251738     
   1344.44454107571        8827874451.25061       -1170810447805.16     
   1347.49586003795        9071410012.96445       -652798190259.726     
   1350.54717900019        9338365670.00355        398757710320.761     
   1353.59849796242        9621239682.70449       -9175568.46593843     
   1356.64981692466        9906379526.57086       -39366845613.3713     
   1359.70113588690        10173445625.9093        2436232350527.83     
   1362.75245484914        10397137108.6445        65287436344.9449     
   1364.27811433026        10484576817.0399        2378052984.18983     
   1365.80377381138        10551977864.2165       -18897.4739414395     
   1366.01496049313        10559603512.2261        27734339181.7491     
   1366.12055383401        10563255672.4676        1969452565.37627     
   1366.22614717488        10566800039.4228       -9092188415351.86     
   1366.33174051576        10570236125.1897        1656454332.85464     
   1366.43733385663        10573563462.2583        30506525341.2611     
   1366.54292719751        10576781603.7103        1414306636.04446     
   1366.64852053838        10579890123.4149       -9214733.35197661     
   1366.75411387926        10582888616.2020        1213744996.57177     
   1366.85970722014        10585776698.0408        24124496313.7040     
   1366.91250389057        10587179220.6624        98772093.5621967     
   1366.96530056101        10588554006.1913        926972613.459047     
   1367.01809723145        10589901012.6372        83489173.9332722     
   1367.07089390189        10591220199.3599        33932464085005.9     
   1367.12369057232        10592511527.0701        71384082.4120673     
   1367.17648724276        10593774957.8366        734061780.306462     
   1367.20288557798        10594396200.3865        10009981.2729708     
   1367.22928391320        10595010455.0933        61741528.5219365     
   1367.25568224842        10595617717.5984        8108638.86018682     
   1367.28208058364        10596217983.6313        18368608746.9023     
   1367.30847891886        10596811249.0042        6780637.30727552     
   1367.33487725408        10597397509.6174        53587850.1946447     
   1367.36127558930        10597976761.4512        5516046.25344963     
   1367.38767392451        10598549000.5818        594169221.343780     
   1367.41407225973        10599114223.1629        5403851.37476536     
   1367.44047059495        10599672425.4387        41608806.7300922     
   1367.46686893017        10600223603.7351        4979502.83850215     
   1367.49326726539        10600767754.4711       -7259.32307016555     
   1367.49399206758        437852009190.232       -3184.01214587586     
   1367.54484972187        5263128391056.39       -58.2072391411296     
   1367.59570737616        3660468536112.92        14234.0660438578     
   1367.64656503045        2746903651129.90       -91.4879154207581     
   1367.69742268474        2183482299519.28        847738.026826981     
   1367.74828033903        1805705355092.31       -92.4955709959562     
   1367.79913799332        1536435343471.42        1413.39691763692     
   1367.84999564761        1335576179232.38       -81.3358285749616     
   1367.90085330190        1180397171046.08        4959145.65477480     
   1367.95171095619        1057127371899.20       -95.4448842149096     
   1368.00256861048        956968995814.252        1328.05669385578     
   1368.05342626477        874055042641.599       0.000000000000000E+000
   1368.10428391906        804331584028.847        604441.746778823     
   1368.20599922764        693690047727.767        3085.47903282905     
   1368.30771453622        609916446119.058        33338898.7271454     
   1368.40942984480        544335033727.406       -1358.85049149593     
   1368.51114515338        491626759823.968        560019.035854696     
   1368.61286046196        448354496468.450        74.9463424173399     
   1368.71457577054        412200858353.193        3038392.27972554     
   1368.81629107912        381547765509.210       -59.8281436466376     
   1368.91800638770        355231786374.332        528003.434948708     
   1369.12143700486        312392271285.478        490717297.527828     
   1369.32486762203        279013252207.722        523774.537136269     
   1369.52829823919        252276193397.759        1932042.15176104     
   1369.73172885635        230379859164.736        369049.219153005     
   1369.93515947351        212119723586.172        27269209.3554708     
   1370.13859009067        196659957139.335        21483.3768782501     
   1370.34202070783        183402477012.562        6728638.72314424     
   1370.74888194215        161846978113.830        14230267925.6877     
   1371.15574317647        145070996036.691        858599.848318201     
   1371.56260441079        131642884424.612        22744795.3635829     
   1371.96946564512        120650580187.311        1038669.60977744     
   1372.37632687944        111485556733.912        411745469.314812     
   1372.78318811376        103726281348.275        1084244.73499144     
   1373.19004934808        97071530559.9230        19278473.4244992     
   1373.59691058240        91300338611.9266        868059.129789084     
   1374.00377181673        86246945270.0154       -126637725172671.     
   1374.81749428537        77814618591.2076        16570321.4027140     
   1375.63121675401        71056117845.1704        350227826.438846     
   1376.44493922266        65514297812.3359        14413799.9274250     
   1377.25866169130        60884491491.9646        11388557782.8545     
   1378.07238415994        56955888346.6682        12664182.4776387     
   1378.88610662859        53578021081.8209        301254578.627667     
   1379.69982909723        50640649897.6407        11236676.4795177     
   1380.51355156587        48061185833.1812       -9258626.94888454     
   1382.14099650316        43737748037.8214        262029928.735151     
   1383.76844144045        40250897372.3378        9296829427.46140     
   1385.39588637773        37374186167.3428        228691701.652185     
   1387.02333131502        34957005355.2389        472618379334428.     
   1388.65077625231        32895252970.3645        179163370.374746     
   1390.27822118959        31114605948.4846        7732900399.47637     
   1391.90566612688        29560513703.8611        144384318.047277     
   1393.53311106417        28191969357.7460        65350.9837571923     
   1395.15691486170        26980063166.5583        118438426.721926     
   1396.78071865924        25897096650.9137        6526714044.41573     
   1400.02832625431        24044058366.0674      -1.763835849455208E+015
   1403.27593384939        22517614950.7420        5588521183.68340     
   1406.52354144446        21239667052.6529       -9287926.45598839     
   1409.77114903954        20155223232.6653        4808450931.53393     
   1413.01875663461        19234412076.5844       6.582724961202389E+015
   1416.26636422969        18453634491.7668        3687422677.36361     
   1419.51397182476        17791450744.6080        128170.804762195     
   1422.75468982381        17211709369.3757        2929409660.49244     
   1425.99540782285        16701927454.7918      -3.450576541429392E+015
   1432.47684382095        15971457306.9899       -9319556.14227090     
   1438.95827981904        15393189486.9960        906761171746165.     
   1445.43971581714        14899330993.3893        109365.554187746     
   1451.27020506691        14522843929.2808       -242574464919297.     
   1457.10069431668        14199280567.2871       -9347520.66068924     
   1462.93118356645        13921233498.2006        65300096279735.8     
   1468.76167281622        13678245932.1835       -26901.5732978114     
   1469.98790070909        13631048322.5907       -9378811.73295833     
   1471.21412860195        13585101541.9253       -9715.51901623077     
   1471.31325665190        13581440486.6703       -4364.10956698400     
   1584.60186308851        11744556263.6939       -9391392.99270855     
   1697.89046952512        11228367243.0513       0.000000000000000E+000
   2032.32344079522        10729570360.0969       -9466363.82979565     
   2366.75641206533        10666539176.8291       -1152641324.99329     
   2701.18938333543        10799594524.7363       -9301304.51725225     
   3035.62235460553        11188143030.1015       -24281482.6939882     
   3370.05532587563        11541621563.8041       -10270843.2500337     
   3704.48829714573        11881460671.5687       -131015552.534096     
   4373.35423968593        12572669090.5399       -26330803.4437924     
   5042.22018222613        13266036122.6661       -6051038.08226215     
   5711.08612476633        13943821232.2605       -2357351.50906097     
   6379.95206730653        14597036429.2160       -246920.648395887     
   7048.81800984673        15222480734.4466       -198254.763187094     
   7717.68395238693        15820000322.5798       -65767.4938643812     
