#......tp...... ...t_diff....
 0.83176377E+01 0.10253953E+02
 0.87096359E+01 0.10060051E+02
 0.91201084E+01 0.98678169E+01
 0.95499259E+01 0.96773221E+01
 0.10000000E+02 0.94886338E+01
 0.10471285E+02 0.93018167E+01
 0.10964782E+02 0.91169325E+01
 0.11481536E+02 0.89340394E+01
 0.12022644E+02 0.87531927E+01
 0.12589254E+02 0.85744441E+01
 0.13182567E+02 0.83978419E+01
 0.13803843E+02 0.82234312E+01
 0.14454398E+02 0.80512533E+01
 0.15135612E+02 0.78813464E+01
 0.15848932E+02 0.77137449E+01
 0.16595869E+02 0.75484802E+01
 0.17378008E+02 0.73855800E+01
 0.18197009E+02 0.72250689E+01
 0.19054607E+02 0.70669680E+01
 0.19952623E+02 0.69112954E+01
 0.20892961E+02 0.67580661E+01
 0.21877616E+02 0.66072919E+01
 0.22908677E+02 0.64589817E+01
 0.23988329E+02 0.63131418E+01
 0.25118864E+02 0.61697754E+01
 0.26302680E+02 0.60288833E+01
 0.27542287E+02 0.58904637E+01
 0.28840315E+02 0.57545124E+01
 0.30199517E+02 0.56210228E+01
 0.31622777E+02 0.54899862E+01
 0.33113112E+02 0.53613917E+01
 0.34673685E+02 0.52352266E+01
 0.36307805E+02 0.51114763E+01
 0.38018940E+02 0.49901242E+01
 0.39810717E+02 0.48711524E+01
 0.41686938E+02 0.47545412E+01
 0.43651583E+02 0.46402696E+01
 0.45708819E+02 0.45283152E+01
 0.47863009E+02 0.44186546E+01
 0.50118723E+02 0.43112628E+01
 0.52480746E+02 0.42061142E+01
 0.54954087E+02 0.41031820E+01
 0.57543994E+02 0.40024386E+01
 0.60255959E+02 0.39038557E+01
 0.63095734E+02 0.38074042E+01
 0.66069345E+02 0.37130543E+01
 0.69183097E+02 0.36207760E+01
 0.72443596E+02 0.35305384E+01
 0.75857758E+02 0.34423105E+01
 0.79432823E+02 0.33560607E+01
 0.83176377E+02 0.32717573E+01
 0.87096359E+02 0.31893683E+01
 0.91201084E+02 0.31088617E+01
 0.95499259E+02 0.30302050E+01
 0.10000000E+03 0.29533659E+01
 0.10471285E+03 0.28783121E+01
 0.10964782E+03 0.28050112E+01
 0.11481536E+03 0.27334309E+01
 0.12022644E+03 0.26635390E+01
 0.12589254E+03 0.25953034E+01
 0.13182567E+03 0.25286922E+01
 0.13803843E+03 0.24636735E+01
 0.14454398E+03 0.24002160E+01
 0.15135612E+03 0.23382883E+01
 0.15848932E+03 0.22778593E+01
 0.16595869E+03 0.22188985E+01
 0.17378008E+03 0.21613753E+01
 0.18197009E+03 0.21052597E+01
 0.19054607E+03 0.20505219E+01
 0.19952623E+03 0.19971326E+01
 0.20892961E+03 0.19450626E+01
 0.21877616E+03 0.18942834E+01
 0.22908677E+03 0.18447667E+01
 0.23988329E+03 0.17964847E+01
 0.25118864E+03 0.17494100E+01
 0.26302680E+03 0.17035154E+01
 0.27542287E+03 0.16587744E+01
 0.28840315E+03 0.16151609E+01
 0.30199517E+03 0.15726491E+01
 0.31622777E+03 0.15312137E+01
 0.33113112E+03 0.14908298E+01
 0.34673685E+03 0.14514730E+01
 0.36307805E+03 0.14131193E+01
 0.38018940E+03 0.13757451E+01
 0.39810717E+03 0.13393274E+01
 0.41686938E+03 0.13038434E+01
 0.43651583E+03 0.12692709E+01
 0.45708819E+03 0.12355881E+01
 0.47863009E+03 0.12027736E+01
 0.50118723E+03 0.11708065E+01
 0.52480746E+03 0.11396662E+01
 0.54954087E+03 0.11093325E+01
 0.57543994E+03 0.10797859E+01
 0.60255959E+03 0.10510070E+01
 0.63095734E+03 0.10229770E+01
 0.66069345E+03 0.99567739E+00
 0.69183097E+03 0.96909006E+00
 0.72443596E+03 0.94319737E+00
 0.75857758E+03 0.91798201E+00
 0.79432823E+03 0.89342708E+00
 0.83176377E+03 0.86951604E+00
 0.87096359E+03 0.84623274E+00
 0.91201084E+03 0.82356135E+00
 0.95499259E+03 0.80148646E+00
 0.10000000E+04 0.77999297E+00
